HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000598	OG0000321	n0	WP_039387610.1	WP_258554039.1	WP_160583967.1	WP_160583967.1	WP_039387610.1	WP_039387610.1	WP_039387610.1	WP_039387610.1			WP_011205969.1	WP_011205969.1	WP_011205969.1	WP_011205969.1	WP_011205969.1			WP_011205969.1	WP_011205969.1	WP_011205969.1	WP_011205969.1			WP_011205969.1	WP_011205969.1	WP_011205969.1		WP_011205969.1	WP_011205969.1	WP_011205969.1	WP_011205969.1					WP_011205969.1				WP_011205969.1	WP_011205969.1	WP_243216051.1	WP_011205969.1	
N4.HOG0000599	OG0000322	n0	WP_039387613.1	WP_039387613.1	WP_039387613.1	WP_039387613.1	WP_039387613.1	WP_039387613.1	WP_039387613.1	WP_039387613.1			WP_020835642.1	WP_011205960.1	WP_020835642.1	WP_020835642.1	WP_020835642.1			WP_014579724.1	WP_014579724.1	WP_011205960.1	WP_406823254.1			WP_020835642.1	WP_020835642.1	WP_020835642.1		WP_020835642.1	WP_011205960.1	WP_233688709.1	WP_020835642.1					WP_020835642.1				WP_011205960.1	WP_014579724.1	WP_020835642.1	WP_020835642.1	
N4.HOG0000600	OG0000323	n0	WP_039387619.1	WP_160603206.1	WP_039387619.1	WP_039387619.1	WP_160581463.1	WP_039387619.1	WP_039387619.1	WP_039387619.1			WP_179696045.1	WP_011205940.1	WP_348572071.1	WP_160588227.1	WP_160588227.1			WP_014579736.1	WP_014579736.1	WP_011205940.1	WP_044284744.1			WP_179696045.1	WP_179221085.1	WP_135618712.1		WP_044284744.1	WP_094521770.1	WP_233688718.1	WP_135618712.1					WP_160606645.1				WP_011205940.1	WP_014579736.1	WP_135618712.1	WP_135618712.1	
N4.HOG0000601	OG0000324	n0	WP_039387626.1	WP_160603228.1	WP_160581297.1	WP_160581297.1	WP_160581297.1	WP_160605462.1	WP_160609369.1	WP_039387626.1			WP_348602516.1	WP_011206250.1	WP_094521693.1	WP_011290222.1	WP_011290222.1			WP_014579849.1	WP_014579849.1	WP_011206250.1	WP_094521693.1			WP_094521693.1	WP_135618886.1	WP_135618886.1		WP_011284172.1	WP_094521693.1	WP_011206250.1	WP_011284172.1					WP_094521693.1				WP_011206250.1	WP_014579849.1	WP_243216187.1	WP_243216187.1	
N4.HOG0000602	OG0000325	n0	WP_039387628.1	WP_039387628.1	WP_039387628.1	WP_039387628.1	WP_039387628.1	WP_039387628.1	WP_039387628.1	WP_039387628.1			WP_011206094.1	WP_011206094.1	WP_011206094.1	WP_011206094.1	WP_011206094.1			WP_011206094.1	WP_011206094.1	WP_011206094.1	WP_011206094.1			WP_011206094.1	WP_011206094.1	WP_011206094.1		WP_011206094.1	WP_011206094.1	WP_011206094.1	WP_011206094.1					WP_160606662.1				WP_011206094.1	WP_088764598.1	WP_243215994.1	WP_243215994.1	
N4.HOG0000603	OG0000326	n0	WP_039387636.1	WP_039387636.1	WP_039387636.1	WP_039387636.1	WP_039387636.1	WP_039387636.1	WP_039387636.1	WP_039387636.1			WP_348602739.1	WP_088172534.1	WP_348571989.1	WP_404924411.1	WP_404924411.1			WP_014579637.1	WP_014579637.1	WP_011206077.1	WP_404924411.1			WP_179695846.1	WP_179221031.1	WP_135618577.1		WP_044284592.1	WP_094521590.1	WP_233688651.1	WP_160600880.1					WP_160588270.1				WP_088172534.1	WP_014579637.1	WP_243216000.1	WP_243216000.1	
N4.HOG0000604	OG0000327	n0	WP_039387638.1	WP_039387638.1	WP_160581309.1	WP_039387638.1	WP_160581309.1	WP_039387638.1	WP_160581309.1	WP_039387638.1			WP_348602738.1	WP_011206076.1	WP_011206076.1	WP_160584807.1	WP_160584807.1			WP_011206076.1	WP_011206076.1	WP_011206076.1	WP_146379506.1			WP_011206076.1	WP_011206076.1	WP_135618579.1		WP_044284593.1	WP_011206076.1	WP_011206076.1	WP_011206076.1					WP_160584807.1				WP_011206076.1	WP_011206076.1	WP_011206076.1	WP_011206076.1	
N4.HOG0000605	OG0000328	n0	WP_039387644.1	WP_039387644.1	WP_039387644.1	WP_039387644.1	WP_220200580.1	WP_039387644.1	WP_039387644.1	WP_039387644.1			WP_348602725.1	WP_011206060.1	WP_041361583.1	WP_041361583.1	WP_041361583.1			WP_014579627.1	WP_014579627.1	WP_011206060.1	WP_041361583.1			WP_041361583.1	WP_220200845.1	WP_041361583.1		WP_220200845.1	WP_011290047.1	WP_233688658.1	WP_220200845.1					WP_041361583.1				WP_011206060.1	WP_014579627.1	WP_011206060.1	WP_011206060.1	
N4.HOG0000606	OG0000329	n0	WP_039387648.1	WP_160583857.1	WP_160583857.1	WP_160583857.1	WP_160581352.1	WP_039387648.1	WP_039387648.1	WP_039387648.1			WP_011206056.1	WP_011206056.1	WP_348571982.1	WP_225973017.1	WP_225973017.1			WP_011206056.1	WP_011206056.1	WP_011206056.1	WP_225973017.1			WP_011206056.1	WP_044284742.1	WP_135618597.1		WP_044284742.1	WP_044284742.1	WP_044284742.1	WP_044284742.1					WP_225973017.1				WP_011206056.1	WP_011206056.1	WP_011206056.1	WP_225973017.1	
N4.HOG0000607	OG0000330	n0	WP_039387658.1	WP_160603166.1	WP_160593428.1	WP_039387658.1	WP_039387658.1	WP_160605489.1	WP_039387658.1	WP_039387658.1			WP_011206016.1	WP_011206016.1	WP_011206016.1	WP_011206016.1	WP_011206016.1			WP_011206016.1	WP_011206016.1	WP_011206016.1	WP_011206016.1			WP_160584670.1	WP_011206016.1	WP_011206016.1		WP_011206016.1	WP_011206016.1	WP_011206016.1	WP_011206016.1					WP_011206016.1				WP_011206016.1	WP_011206016.1	WP_011206016.1	WP_011206016.1	
N4.HOG0000608	OG0000331	n0	WP_039387665.1	WP_039387665.1	WP_039387665.1	WP_039387665.1	WP_039387665.1	WP_039387665.1	WP_039387665.1	WP_039387665.1			WP_146379704.1	WP_011206405.1	WP_146379704.1	WP_146379704.1	WP_146379704.1			WP_011206405.1	WP_011206405.1	WP_011206405.1	WP_146379704.1			WP_146379704.1	WP_011206405.1	WP_135619040.1		WP_011206405.1	WP_094521743.1	WP_011206405.1	WP_011206405.1					WP_146379704.1				WP_011206405.1	WP_011206405.1	WP_011206405.1	WP_011206405.1	
N4.HOG0000609	OG0000332	n0	WP_039387681.1	WP_039387681.1	WP_039387681.1	WP_039387681.1	WP_039387681.1	WP_160605543.1	WP_039387681.1	WP_039387681.1			WP_011290372.1	WP_011206431.1	WP_011290372.1	WP_011290372.1	WP_011290372.1			WP_011290372.1	WP_011290372.1	WP_011206431.1	WP_011290372.1			WP_011290372.1	WP_179221219.1	WP_135619068.1		WP_011206431.1	WP_011290372.1	WP_011290372.1	WP_011290372.1					WP_011290372.1				WP_011206431.1	WP_011290372.1	WP_011290372.1	WP_011290372.1	
N4.HOG0000610	OG0000333	n0	WP_039387683.1	WP_039387683.1	WP_039387683.1	WP_039387683.1	WP_039387683.1	WP_160605544.1	WP_039387683.1	WP_039387683.1			WP_011206433.1	WP_011206433.1	WP_011206433.1	WP_011206433.1	WP_011206433.1			WP_011206433.1	WP_011206433.1	WP_011206433.1	WP_011206433.1			WP_011206433.1	WP_011206433.1	WP_135619072.1		WP_011206433.1	WP_011206433.1	WP_011206433.1	WP_011206433.1					WP_011206433.1				WP_011206433.1	WP_011206433.1	WP_011206433.1	WP_011206433.1	
N4.HOG0000611	OG0000334	n0	WP_039387693.1	WP_160603212.1	WP_039387693.1	WP_039387693.1	WP_160581276.1	WP_039387693.1	WP_160581276.1	WP_039387693.1			WP_348602623.1	WP_011206452.1	WP_020835889.1	WP_020835889.1	WP_020835889.1			WP_014579986.1	WP_014579986.1	WP_011206452.1	WP_020835889.1			WP_179695900.1	WP_160601134.1	WP_135619225.1		WP_014579986.1	WP_094521511.1	WP_160601134.1	WP_160601134.1					WP_160606862.1				WP_011206452.1	WP_014579986.1	WP_160601134.1	WP_160601134.1	
N4.HOG0000612	OG0000335	n0	WP_039387695.1	WP_160603216.1	WP_160593451.1	WP_160583914.1	WP_160581278.1	WP_160605548.1	WP_160609336.1	WP_039387695.1			WP_348602624.1	WP_011206454.1	WP_348571841.1	WP_041361699.1	WP_041361699.1			WP_016340248.1	WP_014579988.1	WP_011206454.1	WP_348571841.1			WP_179695899.1	WP_179221236.1	WP_135619096.1		WP_044284716.1	WP_041361699.1	WP_233688545.1	WP_160601132.1					WP_160606864.1				WP_011206454.1	WP_088764610.1	WP_243216335.1	WP_243216335.1	
N4.HOG0000613	OG0000336	n0	WP_039387704.1	WP_039387704.1	WP_039387704.1	WP_039387704.1	WP_039387704.1	WP_039387704.1	WP_039387704.1	WP_039387704.1			WP_011206488.1	WP_011206488.1	WP_011206488.1	WP_011206488.1	WP_011206488.1			WP_011206488.1	WP_011206488.1	WP_011206488.1	WP_011206488.1			WP_011206488.1	WP_011206488.1	WP_135619138.1		WP_011284361.1	WP_011206488.1	WP_011206488.1	WP_011206488.1					WP_011206488.1				WP_129640593.1	WP_011206488.1	WP_011284361.1	WP_011284361.1	
N4.HOG0000614	OG0000337	n0	WP_039387722.1	WP_160581112.1	WP_160581112.1	WP_160581112.1	WP_160581112.1	WP_160581112.1	WP_039387722.1	WP_039387722.1			WP_011284387.1	WP_011206520.1	WP_050195472.1	WP_050195472.1	WP_050195472.1			WP_011206520.1	WP_011206520.1	WP_011206520.1	WP_050195472.1			WP_011284387.1	WP_011206520.1	WP_050195472.1		WP_011284387.1	WP_094521528.1	WP_011206520.1	WP_011290441.1					WP_050195472.1				WP_011206520.1	WP_011206520.1	WP_011206520.1	WP_011206520.1	
N4.HOG0000615	OG0000338	n0	WP_039387723.1	WP_039387723.1	WP_039387723.1	WP_039387723.1	WP_039387723.1	WP_039387723.1	WP_160609381.1	WP_039387723.1			WP_014580051.1	WP_014580051.1	WP_014580051.1	WP_014580051.1	WP_014580051.1			WP_014580051.1	WP_014580051.1	WP_014580051.1	WP_014580051.1			WP_014580051.1	WP_011284394.1	WP_011284394.1		WP_011284394.1	WP_094521531.1	WP_011284394.1	WP_011284394.1					WP_011284394.1				WP_014580051.1	WP_014580051.1	WP_243215903.1	WP_243215903.1	
N4.HOG0000616	OG0000339	n0	WP_039387775.1	WP_160583955.1	WP_160593467.1	WP_160583955.1	WP_160581172.1	WP_160605518.1	WP_160605518.1	WP_039387775.1			WP_348602526.1	WP_011206265.1	WP_348571695.1	WP_404924230.1	WP_404924230.1			WP_014579860.1	WP_014579860.1	WP_011206265.1	WP_406823113.1			WP_179696038.1	WP_179221144.1	WP_135618913.1		WP_011284184.1	WP_094521699.1	WP_233688442.1	WP_160601221.1					WP_160606957.1				WP_011206265.1	WP_014579860.1	WP_243216236.1	WP_243216236.1	
N4.HOG0000617	OG0000340	n0	WP_039387777.1	WP_039387777.1	WP_039387777.1	WP_039387777.1	WP_039387777.1	WP_039387777.1	WP_039387777.1	WP_039387777.1			WP_011205973.1	WP_011205973.1	WP_011205973.1	WP_146379551.1	WP_146379551.1			WP_011205973.1	WP_011205973.1	WP_011205973.1	WP_011205973.1			WP_011205973.1	WP_011205973.1	WP_011205973.1		WP_011284019.1	WP_011205973.1	WP_011205973.1	WP_146379551.1					WP_011205973.1				WP_011205973.1	WP_011205973.1	WP_011205973.1	WP_011205973.1	
N4.HOG0000618	OG0000341	n0	WP_039387782.1	WP_039387782.1	WP_039387782.1	WP_039387782.1	WP_039387782.1	WP_039387782.1	WP_039387782.1	WP_039387782.1			WP_348602520.1	WP_011206255.1	WP_011290226.1	WP_011290226.1	WP_011290226.1			WP_014579853.1	WP_014579853.1	WP_011206255.1	WP_011290226.1			WP_011290226.1	WP_135618892.1	WP_135618892.1		WP_011284176.1	WP_011284176.1	WP_233688437.1	WP_160601183.1					WP_011290226.1				WP_011206255.1	WP_014579853.1	WP_243216193.1	WP_243216193.1	
N4.HOG0000619	OG0000342	n0	WP_039387785.1	WP_039387785.1	WP_039387785.1	WP_039387785.1	WP_039387785.1	WP_039387785.1	WP_160609365.1	WP_039387785.1			WP_348602744.1	WP_044284780.1	WP_348571995.1	WP_011290029.1	WP_011290029.1			WP_014579646.1	WP_014579646.1	WP_044284780.1	WP_011290029.1			WP_050195494.1	WP_011290029.1	WP_135618571.1		WP_318023745.1	WP_094521586.1	WP_233688646.1	WP_258556639.1					WP_160606656.1				WP_044284780.1	WP_014579646.1	WP_011290029.1	WP_011290029.1	
N4.HOG0000620	OG0000343	n0	WP_039387808.1	WP_039387808.1	WP_039387808.1	WP_039387808.1	WP_039387808.1	WP_039387808.1	WP_039387808.1	WP_039387808.1			WP_011206435.1	WP_011206435.1	WP_011206435.1	WP_011206435.1	WP_011206435.1			WP_011206435.1	WP_011206435.1	WP_011206435.1	WP_011206435.1			WP_011206435.1	WP_011206435.1	WP_011206435.1		WP_011206435.1	WP_011206435.1	WP_011206435.1	WP_011206435.1					WP_011206435.1				WP_011206435.1	WP_011206435.1	WP_011206435.1	WP_011206435.1	
N4.HOG0000621	OG0000344	n0	WP_051054279.1	WP_051054279.1	WP_160583688.1	WP_160583688.1	WP_051054279.1	WP_051054279.1	WP_160609253.1	WP_051054279.1			WP_348602712.1	WP_011206115.1	WP_348571964.1	WP_404924394.1	WP_404924394.1			WP_014579596.1	WP_014579596.1	WP_011206115.1	WP_406823228.1			WP_179695964.1	WP_052269168.1	WP_052269168.1		WP_052259107.1	WP_094521577.1	WP_233688639.1	WP_160601077.1					WP_160606838.1				WP_011206115.1	WP_014579596.1	WP_243215977.1	WP_243215977.1	
N4.HOG0000622	OG0000345	n0	WP_051054304.1	WP_051054304.1	WP_051054304.1	WP_051054304.1	WP_051054304.1	WP_051054304.1	WP_051054304.1	WP_051054304.1			WP_014579611.1	WP_014579611.1	WP_014579611.1	WP_014579611.1	WP_014579611.1			WP_014579611.1	WP_014579611.1	WP_014579611.1	WP_014579611.1			WP_014579611.1	WP_014579611.1	WP_014579611.1		WP_014579611.1	WP_014579611.1	WP_014579611.1	WP_014579611.1					WP_014579611.1				WP_014579611.1	WP_014579611.1	WP_014579611.1	WP_014579611.1	
N4.HOG0000623	OG0000346	n0	WP_051054328.1	WP_051054328.1	WP_051054328.1	WP_081605287.1	WP_081605287.1	WP_081605287.1	WP_308704741.1	WP_051054328.1			WP_232039558.1	WP_232039558.1	WP_232039558.1	WP_232039558.1	WP_232039558.1			WP_014580011.1	WP_014580011.1	WP_232039558.1	WP_232039558.1			WP_232039558.1	WP_240536622.1	WP_014580011.1		WP_232039558.1	WP_041361706.1	WP_232039558.1	WP_232039558.1					WP_308507030.1				WP_232039558.1	WP_232039558.1	WP_041361706.1	WP_232039558.1	
N4.HOG0000624	OG0000347	n0	WP_081605280.1	WP_081605280.1	WP_081605280.1	WP_081605280.1	WP_081605280.1	WP_081605280.1	WP_081605280.1	WP_081605280.1			WP_011205955.1	WP_241499459.1	WP_011205955.1	WP_011205955.1	WP_011205955.1			WP_011205955.1	WP_011205955.1	WP_011205955.1	WP_011205955.1			WP_011205955.1	WP_179221076.1	WP_135618695.1		WP_011205955.1	WP_011205955.1	WP_011205955.1	WP_011205955.1					WP_160606560.1				WP_011205955.1	WP_011205955.1	WP_243216053.1	WP_243216053.1	
N4.HOG0000625	OG0000348	n0	WP_081605285.1	WP_160583983.1	WP_308507114.1	WP_160583983.1	WP_308704659.1	WP_160605474.1	WP_308704659.1	WP_081605285.1			WP_348602737.1	WP_232039585.1	WP_225973015.1	WP_404924412.1	WP_404924412.1			WP_225973015.1	WP_225973015.1	WP_232039585.1	WP_014579636.1			WP_179695847.1	WP_179221032.1	WP_240536364.1		WP_237697230.1	WP_014579636.1	WP_160600882.1	WP_160600882.1					WP_240536364.1				WP_232039585.1	WP_225973015.1	WP_160600882.1	WP_160600882.1	
N4.HOG0000626	OG0000349	n0	WP_155897264.1	WP_155897264.1	WP_155897264.1	WP_155897264.1	WP_155897264.1	WP_155897264.1	WP_155897264.1	WP_155897264.1			WP_348602645.1	WP_011206501.1	WP_348571875.1	WP_404924332.1	WP_404924332.1			WP_014580020.1	WP_014580020.1	WP_011206501.1	WP_348571875.1			WP_179695857.1	WP_179221263.1	WP_135619151.1		WP_011284372.1	WP_094521522.1	WP_094521522.1	WP_160600749.1					WP_160606759.1				WP_011206501.1	WP_014580020.1	WP_243215882.1	WP_243215882.1	
N4.HOG0000627	OG0000350	n0	WP_201771011.1	WP_220190179.1	WP_220190179.1	WP_220190179.1	WP_220200545.1	WP_201771011.1	WP_220189980.1	WP_201771011.1			WP_348602577.1	WP_044284839.1	WP_160608078.1	WP_404924274.1	WP_404924274.1			WP_228365390.1	WP_228365390.1	WP_044284839.1	WP_406823156.1			WP_258556579.1	WP_240536608.1	WP_044284839.1		WP_237697213.1	WP_094521782.1	WP_233688496.1	WP_160600757.1					WP_160606407.1				WP_011206344.1	WP_228365390.1	WP_228366105.1	WP_228366105.1	
N4.HOG0000628	OG0000351	n0	WP_220189978.1	WP_220190182.1	WP_220190182.1	WP_220190182.1	WP_220190748.1	WP_220190748.1	WP_220189978.1	WP_220189978.1			WP_308704698.1	WP_011206131.1	WP_348571953.1	WP_011206131.1	WP_011206131.1			WP_014579582.1	WP_044277958.1	WP_011206131.1	WP_011206131.1			WP_160584739.1	WP_179221007.1	WP_240536362.1		WP_011283899.1	WP_094521571.1	WP_233688626.1	WP_240536362.1					WP_308704616.1				WP_011206131.1	WP_044277958.1	WP_233688626.1	WP_233688626.1	
N4.HOG0000629	OG0000352	n0	WP_220190833.1	WP_220190833.1	WP_220190084.1	WP_220190084.1	WP_220190833.1	WP_220190755.1	WP_220190084.1	WP_002557683.1			WP_348602845.1	WP_011206199.1	WP_160585020.1	WP_404924481.1	WP_404924481.1			WP_016340212.1	WP_014579807.1	WP_011206199.1	WP_406823287.1			WP_179696100.1	WP_011290189.1	WP_135618830.1		WP_011284121.1	WP_094521673.1	WP_233688755.1	WP_160600900.1					WP_160606475.1				WP_011206199.1	WP_014579807.1	WP_243216148.1	WP_243216148.1	
N4.HOG0000630	OG0000353	n0	WP_231237861.1	WP_160583969.1	WP_308507110.1	WP_308507110.1	WP_308704656.1	WP_308705452.1	WP_002557547.1	WP_002557547.1			WP_348602787.1	WP_044284774.1	WP_160607804.1	WP_404924440.1	WP_404924440.1			WP_014579723.1	WP_014579723.1	WP_044284774.1	WP_160607804.1			WP_044284615.1	WP_179221075.1	WP_135618688.1		WP_044284615.1	WP_094521626.1	WP_233688708.1	WP_160584724.1					WP_160584724.1				WP_044284774.1	WP_014579723.1	WP_044284615.1	WP_044284615.1	
N4.HOG0000631	OG0000354	n0	WP_231237863.1	WP_220190180.1	WP_220190180.1	WP_220190180.1	WP_220200544.1	WP_220190750.1	WP_220189979.1	WP_002557591.1			WP_348602750.1	WP_232039591.1	WP_348571997.1	WP_404924550.1	WP_404924402.1			WP_233417361.1	WP_044277974.1	WP_232039591.1	WP_308507053.1			WP_258556592.1	WP_237697228.1	WP_233417361.1		WP_237697228.1	WP_094521580.1	WP_011283917.1	WP_258556697.1					WP_308704602.1				WP_232039591.1	WP_233417361.1	WP_237697228.1	WP_237697228.1	
N4.HOG0000632	OG0000355	n0	WP_231237866.1	WP_231237866.1	WP_308507104.1	WP_231237866.1	WP_231237866.1	WP_231237866.1	WP_308704742.1	WP_231237866.1			WP_011206194.1	WP_011206194.1	WP_020835708.1	WP_011206194.1	WP_011206194.1			WP_011206194.1	WP_011206194.1	WP_011206194.1	WP_011206194.1			WP_220200538.1	WP_020835708.1	WP_011206194.1		WP_011206194.1	WP_011284115.1	WP_011206194.1	WP_011206194.1					WP_011206194.1				WP_011206194.1	WP_011206194.1	WP_243216143.1	WP_243216143.1	
N4.HOG0000633	OG0000356	n0	WP_231237867.1	WP_308507120.1	WP_308507120.1	WP_308507120.1	WP_308507120.1	WP_308705446.1	WP_308704743.1	WP_231237867.1			WP_308507057.1	WP_232039529.1	WP_308507057.1	WP_404924505.1	WP_308507057.1			WP_233417344.1	WP_228365379.1	WP_232039529.1	WP_308507057.1			WP_308705286.1	WP_240536660.1	WP_240536306.1		WP_232039529.1	WP_094521678.1	WP_232039529.1	WP_308507057.1					WP_308704593.1				WP_232039529.1	WP_228365379.1	WP_243216155.1	WP_243234974.1	
N4.HOG0000634	OG0000357	n0	WP_231237871.1	WP_308705389.1	WP_002557710.1	WP_002557710.1	WP_002557710.1	WP_160605540.1	WP_160605540.1	WP_002557710.1			WP_228366113.1	WP_228366113.1	WP_348571833.1	WP_404924531.1	WP_228366113.1			WP_228366113.1	WP_011206427.1	WP_228366113.1	WP_228366113.1			WP_011206427.1	WP_240536619.1	WP_240536352.1		WP_228366113.1	WP_094521501.1	WP_011206427.1	WP_228366113.1					WP_228366113.1				WP_228366113.1	WP_011206427.1	WP_228366113.1	WP_011206427.1	
N4.HOG0000635	OG0000358	n0	WP_231237872.1	WP_160583905.1	WP_160583905.1	WP_160583905.1	WP_160581259.1	WP_002557711.1	WP_160609327.1	WP_231237872.1			WP_348602611.1	WP_011206428.1	WP_348571835.1	WP_404924299.1	WP_404924299.1			WP_014579968.1	WP_014579968.1	WP_011206428.1	WP_160606709.1			WP_179695910.1	WP_135619062.1	WP_135619062.1		WP_011284315.1	WP_094521502.1	WP_233688529.1	WP_135619062.1					WP_160606709.1				WP_011206428.1	WP_014579968.1	WP_243216314.1	WP_243216314.1	
N4.HOG0000636	OG0000359	n0	WP_231237874.1	WP_308704658.1	WP_308507113.1	WP_308507113.1	WP_308704658.1	WP_308705450.1	WP_308704737.1	WP_236681774.1			WP_348602741.1	WP_241499460.1	WP_348571992.1	WP_192894285.1	WP_404924408.1			WP_014579641.1	WP_228365410.1	WP_044284823.1	WP_406823235.1			WP_179695843.1	WP_240536635.1	WP_240536363.1		WP_237697229.1	WP_094521589.1	WP_233688649.1	WP_160600876.1					WP_308704599.1				WP_232039586.1	WP_228365410.1	WP_243215998.1	WP_243234960.1	
N4.HOG0000637	OG0000360	n0	WP_231237879.1	WP_231237879.1	WP_231237879.1	WP_231237879.1	WP_231237879.1	WP_231237879.1	WP_231237879.1	WP_231237879.1			WP_225973008.1	WP_225973008.1	WP_225973008.1	WP_404924361.1	WP_404924361.1			WP_228365406.1	WP_228365406.1	WP_225973008.1	WP_225973008.1			WP_225973008.1	WP_225973008.1	WP_225973008.1		WP_228365406.1	WP_094521548.1	WP_225973008.1	WP_225973008.1					WP_225973008.1				WP_225973008.1	WP_228365406.1	WP_228365406.1	WP_228365406.1	
N4.HOG0000638	OG0000361	n0	WP_231237880.1	WP_255454451.1	WP_255454451.1	WP_255454451.1	WP_258555761.1	WP_258555097.1	WP_258556748.1	WP_231237880.1			WP_348602692.1	WP_011205900.1	WP_348571938.1	WP_011289979.1	WP_011289979.1			WP_014579561.1	WP_014579561.1	WP_011205900.1	WP_406823216.1			WP_011289979.1	WP_179220997.1	WP_011289979.1		WP_011283876.1	WP_094521549.1	WP_233688616.1	WP_160600681.1					WP_011289979.1				WP_011205900.1	WP_014579561.1	WP_243215944.1	WP_243215944.1	
N4.HOG0000639	OG0000362	n0	WP_231237889.1	WP_255454460.1	WP_255454460.1	WP_258556596.1	WP_255454460.1	WP_255454460.1	WP_258556596.1	WP_231237889.1			WP_348602551.1	WP_011206302.1	WP_160600961.1	WP_094521719.1	WP_094521719.1			WP_011206302.1	WP_011206302.1	WP_011206302.1	WP_348602551.1			WP_011290282.1	WP_011206302.1	WP_094521719.1		WP_011284221.1	WP_094521719.1	WP_094521719.1	WP_160600961.1					WP_160606441.1				WP_011206302.1	WP_011206302.1	WP_011206302.1	WP_011206302.1	
N4.HOG0000640	OG0000363	n0	WP_334199004.1	WP_334199004.1	WP_334296055.1	WP_334199004.1	WP_334199004.1	WP_334199004.1	WP_334296055.1	WP_323749062.1			WP_348572138.1	WP_318023859.1	WP_348572138.1	WP_233417364.1	WP_233417364.1			WP_233417364.1	WP_233417364.1	WP_318023859.1	WP_269076322.1			WP_308705292.1	WP_276310607.1	WP_276310470.1		WP_269076329.1	WP_094521632.1	WP_233688761.1	WP_308704679.1					WP_308704597.1				WP_318023859.1	WP_088764590.1	WP_269076322.1	WP_269076322.1	
N4.HOG0000641	OG0000364	n3														WP_044272453.1	WP_044272453.1																													
N4.HOG0000642	OG0000364	n6																					WP_160585026.1																							
N4.HOG0000643	OG0000364	n15																															WP_220200878.1													
N4.HOG0000644	OG0000364	n17												WP_011206191.1								WP_011206191.1																				WP_011206191.1				
N4.HOG0000645	OG0000364	n24																									WP_236607972.1																			
N4.HOG0000646	OG0000364	n26												WP_173670107.1								WP_173670107.1				WP_258556584.1	WP_240536657.1			WP_237697246.1	WP_094521773.1	WP_233688752.1										WP_173670107.1		WP_243216141.1	WP_243216141.1	
N4.HOG0000647	OG0000364	n36																		WP_014579799.1	WP_014579799.1							WP_135618822.1															WP_014579799.1			
N4.HOG0000648	OG0000365	n0	WP_002557448.1	WP_160584029.1	WP_160584029.1	WP_160584029.1	WP_160581485.1	WP_160605631.1	WP_160609445.1	WP_002557448.1			WP_160606601.1	WP_011206219.1	WP_348571628.1	WP_404924207.1	WP_404924207.1			WP_016340223.1	WP_014579848.1	WP_011206219.1	WP_406823088.1			WP_179696010.1	WP_179221129.1	WP_135618854.1		WP_011284139.1		WP_233688412.1	WP_160600917.1					WP_160606601.1				WP_011206219.1	WP_014579848.1	WP_243216163.1	WP_243216163.1	
N4.HOG0000649	OG0000366	n0	WP_002557453.1	WP_002557453.1	WP_002557453.1	WP_160581449.1	WP_160581449.1	WP_160581449.1	WP_160581449.1	WP_002557453.1			WP_011206224.1	WP_011206224.1	WP_011206224.1	WP_146379594.1	WP_146379594.1			WP_011206224.1	WP_011206224.1	WP_011206224.1	WP_011206224.1			WP_011206224.1	WP_011206224.1	WP_135618858.1		WP_011206224.1		WP_011206224.1	WP_160601150.1					WP_011206224.1				WP_011206224.1	WP_011206224.1	WP_146379594.1	WP_146379594.1	
N4.HOG0000650	OG0000367	n0	WP_002557455.1	WP_160603248.1	WP_160584023.1	WP_160584023.1	WP_160581445.1	WP_160605613.1	WP_160609433.1	WP_002557455.1			WP_348602500.1	WP_044284794.1	WP_044272474.1	WP_404924210.1	WP_404924210.1			WP_044278006.1	WP_044278006.1	WP_044284794.1	WP_406823092.1			WP_179696015.1	WP_240536587.1	WP_220190703.1		WP_044284648.1		WP_233688417.1	WP_220200893.1					WP_225973040.1				WP_044284794.1	WP_044278006.1	WP_220190703.1	WP_220190703.1	
