HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N3.HOG0000594	OG0000356	n0									WP_404911776.1	WP_404913621.1						WP_404924184.1	WP_404924184.1					WP_236607946.1	WP_228366136.1				WP_225973042.1					WP_308507027.1	WP_308704699.1	WP_308506994.1	WP_308506994.1			WP_308506994.1						WP_347952201.1
N3.HOG0000595	OG0000357	n0									WP_404912003.1	WP_228366113.1						WP_404924018.1	WP_404924600.1					WP_011206427.1	WP_228366113.1				WP_011206427.1					WP_308507029.1	WP_228366113.1	WP_308507005.1	WP_228366113.1			WP_011206427.1						WP_228366113.1
N3.HOG0000596	OG0000358	n0									WP_404912004.1	WP_404913660.1						WP_404924019.1	WP_404924019.1					WP_020835867.1	WP_011290370.1				WP_146379720.1					WP_160615589.1	WP_160588052.1	WP_160585646.1	WP_160607785.1			WP_160584929.1						WP_347952287.1
N3.HOG0000597	OG0000359	n0									WP_404912214.1	WP_404913710.1						WP_404924097.1	WP_404924097.1					WP_051129934.1	WP_228366125.1				WP_192894285.1					WP_308507041.1	WP_308704713.1	WP_160585614.1	WP_308704683.1			WP_308506986.1						WP_347952388.1
N3.HOG0000598	OG0000360	n0									WP_404912153.1	WP_404912153.1						WP_225973008.1	WP_225973008.1					WP_225973008.1	WP_225973008.1				WP_225973008.1					WP_225973008.1	WP_225973008.1	WP_225973008.1	WP_225973008.1			WP_225973008.1						WP_225973008.1
N3.HOG0000599	OG0000361	n0									WP_011289979.1	WP_011289979.1						WP_011289979.1	WP_011289979.1					WP_011289979.1	WP_011289979.1				WP_011289979.1					WP_160615527.1	WP_160589992.1	WP_011289979.1	WP_011289979.1			WP_011289979.1						WP_347952362.1
N3.HOG0000600	OG0000362	n0									WP_160600961.1	WP_160600961.1						WP_094521719.1	WP_404924587.1					WP_020835794.1	WP_011290282.1				WP_011290282.1					WP_011290282.1	WP_011290282.1	WP_160585763.1	WP_011290282.1			WP_011290282.1						WP_160600961.1
N3.HOG0000601	OG0000363	n0									WP_232039606.1	WP_404913764.1						WP_233417364.1	WP_233417364.1					WP_269076336.1	WP_269076322.1				WP_233417364.1					WP_308507035.1	WP_308704679.1	WP_308507006.1	WP_308704679.1			WP_269076322.1						WP_232039606.1
N3.HOG0000602	OG0000364	n3																							WP_044272453.1											WP_044272453.1										
N3.HOG0000603	OG0000364	n6																																						WP_160585026.1						
N3.HOG0000604	OG0000364	n15																											WP_225972968.1																	WP_347952477.1
N3.HOG0000605	OG0000364	n17																WP_404924178.1	WP_404924178.1										WP_225972967.1					WP_160590015.1	WP_160590015.1		WP_160607872.1									
N3.HOG0000606	OG0000364	n24																						WP_236607972.1																						
N3.HOG0000607	OG0000364	n25									WP_404911802.1	WP_404913625.1																																		
N3.HOG0000608	OG0000364	n26																						WP_020835705.1																						WP_237697246.1
N3.HOG0000609	OG0000365	n0									WP_404912433.1	WP_404912433.1						WP_404924188.1	WP_404924188.1					WP_020835726.1	WP_011290204.1				WP_146379598.1					WP_160615561.1	WP_160590046.1	WP_160585592.1	WP_160590046.1			WP_160585132.1						WP_347952205.1
N3.HOG0000610	OG0000366	n0									WP_404912430.1	WP_404912430.1						WP_011206224.1	WP_011206224.1					WP_011206224.1	WP_011206224.1				WP_146379594.1					WP_160615564.1	WP_146379594.1	WP_011206224.1	WP_146379594.1			WP_011206224.1						WP_011206224.1
N3.HOG0000611	OG0000367	n0									WP_225973040.1	WP_225973040.1						WP_225973040.1	WP_404924572.1					WP_020835730.1	WP_044272474.1				WP_225973040.1					WP_220191257.1	WP_220200603.1	WP_220190703.1	WP_220200603.1			WP_220190703.1						WP_225973040.1
N3.HOG0000612	OG0000368	n0									WP_404912121.1	WP_404912121.1						WP_011289935.1	WP_011289935.1					WP_011289935.1	WP_011289935.1				WP_011289935.1					WP_011289935.1	WP_160590170.1	WP_160585774.1	WP_011289935.1			WP_160584847.1						WP_011289935.1
N3.HOG0000613	OG0000369	n0									WP_011205844.1	WP_011205844.1						WP_011205844.1	WP_011205844.1					WP_011289930.1	WP_011289930.1				WP_146379444.1					WP_011289930.1	WP_160588112.1	WP_160585775.1	WP_011289930.1			WP_011289930.1						WP_011289930.1
N3.HOG0000614	OG0000370	n0									WP_044272260.1	WP_044272260.1						WP_044272260.1	WP_044272260.1					WP_041361514.1	WP_044272260.1				WP_044272260.1					WP_044272260.1	WP_044272260.1	WP_160585776.1				WP_044272260.1						WP_044272260.1
N3.HOG0000615	OG0000371	n0									WP_044272256.1	WP_044272256.1						WP_044272256.1	WP_044272256.1					WP_020835481.1	WP_044272256.1				WP_146379443.1					WP_160615744.1	WP_044272256.1	WP_146379443.1	WP_146379443.1			WP_160584858.1						WP_044272256.1
N3.HOG0000616	OG0000372	n0									WP_404912115.1	WP_404912115.1						WP_160584860.1	WP_160584860.1					WP_011289927.1	WP_011289927.1				WP_146379442.1					WP_160584860.1	WP_160590172.1	WP_160584860.1	WP_160584860.1			WP_160584860.1						WP_160588106.1
N3.HOG0000617	OG0000373	n0									WP_404912107.1	WP_404912107.1						WP_404924057.1	WP_404924057.1					WP_020835935.1	WP_044272680.1				WP_146379772.1					WP_160584865.1	WP_160585758.1	WP_160585758.1	WP_160585758.1			WP_160584865.1						WP_347952336.1
N3.HOG0000618	OG0000374	n0									WP_404912104.1	WP_404912104.1						WP_404924055.1	WP_404924055.1					WP_020835933.1	WP_011290445.1				WP_146379770.1					WP_160615738.1	WP_160590174.1	WP_160585759.1	WP_160607712.1			WP_160584866.1						WP_347952334.1
N3.HOG0000619	OG0000375	n0									WP_404911831.1	WP_404911831.1						WP_011284163.1	WP_011284163.1					WP_011284163.1	WP_011284163.1				WP_146379628.1					WP_160615869.1	WP_146379628.1	WP_011284163.1	WP_011284163.1			WP_146379628.1						WP_011284163.1
N3.HOG0000620	OG0000376	n0									WP_404911868.1	WP_404911868.1						WP_404923964.1	WP_404923964.1					WP_020835770.1	WP_011290254.1				WP_146379646.1					WP_146379646.1	WP_160590440.1	WP_160585724.1	WP_146379646.1			WP_160585080.1						WP_146379646.1
N3.HOG0000621	OG0000377	n0									WP_404911864.1	WP_404913636.1						WP_404923962.1	WP_404923962.1					WP_041361661.1	WP_011206271.1				WP_146379644.1					WP_160615722.1	WP_160590444.1	WP_011206271.1	WP_160590444.1			WP_041361661.1						WP_041361661.1
N3.HOG0000622	OG0000378	n0									WP_011205977.1	WP_011205977.1						WP_020835632.1	WP_020835632.1					WP_020835632.1	WP_011290102.1				WP_146379548.1					WP_160615718.1	WP_011290102.1	WP_160585556.1	WP_011205977.1			WP_160584712.1						WP_347952414.1
N3.HOG0000623	OG0000379	n0									WP_011205962.1	WP_011205962.1						WP_011205962.1	WP_011205962.1					WP_011205962.1	WP_011205962.1				WP_011205962.1					WP_011205962.1	WP_011205962.1	WP_011205962.1	WP_011205962.1			WP_011205962.1						WP_347952419.1
N3.HOG0000624	OG0000380	n0									WP_160588252.1	WP_160588252.1						WP_404924131.1	WP_404924131.1					WP_020835644.1	WP_044272699.1				WP_146379558.1					WP_160588252.1	WP_146379558.1	WP_146379558.1	WP_160588252.1			WP_160584727.1						WP_347952422.1
N3.HOG0000625	OG0000381	n0									WP_404912336.1	WP_404913736.1						WP_404924134.1	WP_404924134.1					WP_020835647.1	WP_044272402.1				WP_146379561.1					WP_160615661.1	WP_160590284.1	WP_160585670.1	WP_160607800.1			WP_160585091.1						
N3.HOG0000626	OG0000382	n0									WP_404912342.1	WP_404912342.1						WP_404924137.1	WP_404924137.1					WP_020835652.1	WP_011290126.1				WP_146379565.1					WP_160590276.1	WP_160590276.1	WP_160585810.1	WP_160607793.1			WP_160585097.1						WP_347952427.1
N3.HOG0000627	OG0000383	n0									WP_014579735.1	WP_014579735.1						WP_014579735.1	WP_014579735.1					WP_014579735.1	WP_014579735.1				WP_014579735.1					WP_014579735.1	WP_014579735.1	WP_160585809.1	WP_014579735.1			WP_014579735.1						WP_014579735.1
N3.HOG0000628	OG0000384	n0									WP_041361727.1	WP_041361727.1						WP_041361727.1	WP_041361727.1					WP_041361727.1	WP_041361727.1				WP_041361727.1					WP_014579586.1	WP_041361727.1	WP_160585832.1	WP_014579586.1			WP_041361727.1						WP_041361727.1
N3.HOG0000629	OG0000385	n0									WP_044272311.1	WP_044272311.1						WP_044272311.1	WP_044272311.1						WP_044272311.1				WP_044272311.1					WP_160615953.1	WP_160590327.1	WP_160585716.1	WP_044272311.1			WP_044272311.1						WP_347952375.1
N3.HOG0000630	OG0000386	n0									WP_011290004.1	WP_011290004.1						WP_011206121.1	WP_011206121.1					WP_011290004.1	WP_011290004.1				WP_011206121.1					WP_160615852.1	WP_011206121.1	WP_011206121.1	WP_011206121.1			WP_011290004.1						WP_011206121.1
N3.HOG0000631	OG0000387	n0									WP_404912182.1	WP_404913705.1						WP_404924084.1	WP_404924084.1					WP_020835543.1	WP_011290006.1				WP_146379485.1					WP_160615854.1	WP_160590331.1	WP_160585739.1	WP_160608032.1			WP_160585144.1						WP_347952380.1
N3.HOG0000632	OG0000388	n0									WP_179221014.1	WP_179221014.1						WP_179221014.1	WP_179221014.1					WP_020835544.1	WP_044272317.1				WP_146379486.1					WP_160615856.1	WP_160590333.1	WP_160585142.1	WP_160585142.1			WP_160585142.1						WP_347952381.1
N3.HOG0000633	OG0000389	n0									WP_404912192.1	WP_404912192.1						WP_011290013.1	WP_011290013.1					WP_020835565.1	WP_011290013.1				WP_146379493.1					WP_160615931.1	WP_160590407.1	WP_160584791.1	WP_160608060.1			WP_160584791.1						WP_135618561.1
N3.HOG0000634	OG0000390	n0									WP_011290340.1	WP_011290340.1						WP_011290340.1	WP_011290340.1					WP_011284284.1	WP_011290340.1				WP_146379695.1					WP_160584967.1	WP_160590163.1	WP_011290340.1	WP_160590163.1			WP_160584967.1						WP_011206390.1
N3.HOG0000635	OG0000391	n0									WP_020835843.1	WP_020835843.1						WP_020835843.1	WP_020835843.1					WP_020835843.1	WP_044272578.1				WP_146379693.1					WP_160590161.1	WP_160590161.1	WP_020835843.1	WP_020835843.1			WP_020835843.1						WP_020835843.1
N3.HOG0000636	OG0000392	n0									WP_160607852.1	WP_160607852.1						WP_404924004.1	WP_404924004.1					WP_020835840.1	WP_011290335.1				WP_020835840.1					WP_020835840.1	WP_020835840.1	WP_160585621.1	WP_160607852.1			WP_160584971.1						WP_160584971.1
N3.HOG0000637	OG0000393	n0									WP_404911961.1	WP_404911961.1						WP_404924001.1	WP_404924001.1					WP_020835833.1	WP_044272566.1				WP_146379687.1					WP_160615659.1	WP_160590149.1	WP_160585683.1	WP_160607840.1			WP_160584982.1						WP_347952264.1
N3.HOG0000638	OG0000394	n0									WP_011290313.1	WP_011290313.1						WP_011290313.1	WP_011290313.1					WP_011290313.1	WP_011290313.1				WP_011290313.1					WP_160615695.1	WP_160590539.1	WP_160585688.1	WP_160608116.1			WP_160585123.1						WP_347952259.1
N3.HOG0000639	OG0000395	n0									WP_404911946.1	WP_404911946.1						WP_404923992.1	WP_404923992.1					WP_020835821.1	WP_011290312.1				WP_146379682.1					WP_160615693.1	WP_160585121.1	WP_160585121.1	WP_160608114.1			WP_160585121.1						WP_347952258.1
N3.HOG0000640	OG0000396	n0									WP_020835781.1	WP_020835781.1						WP_020835781.1	WP_020835781.1					WP_020835781.1	WP_020835781.1				WP_020835781.1					WP_160615894.1	WP_160585153.1	WP_014579876.1	WP_020835781.1			WP_160585153.1						WP_020835781.1
N3.HOG0000641	OG0000397	n0									WP_011206196.1	WP_011206196.1						WP_011206196.1	WP_011206196.1					WP_011206196.1	WP_011206196.1				WP_011206196.1					WP_160585022.1	WP_160585022.1	WP_011206196.1	WP_160585022.1			WP_160585022.1						WP_011206196.1
N3.HOG0000642	OG0000398	n0									WP_020835709.1	WP_020835709.1						WP_404924180.1	WP_404924180.1					WP_020835709.1	WP_011290187.1				WP_146379611.1					WP_146379611.1	WP_146379611.1	WP_146379611.1	WP_020835709.1			WP_146379611.1						WP_146379611.1
N3.HOG0000643	OG0000399	n0									WP_404911782.1	WP_404911782.1						WP_404924183.1	WP_404924183.1					WP_011290195.1	WP_011290195.1				WP_146379605.1					WP_160590031.1	WP_160590031.1	WP_160585597.1	WP_160590031.1			WP_160585175.1						WP_347952200.1
N3.HOG0000644	OG0000400	n0									WP_044272610.1	WP_044272610.1						WP_243216310.1	WP_243216310.1					WP_020835861.1	WP_044272610.1				WP_146379715.1					WP_044272610.1	WP_160590199.1	WP_160585652.1	WP_044272610.1			WP_044272610.1						WP_347952283.1
N3.HOG0000645	OG0000401	n0									WP_135619070.1	WP_135619070.1						WP_404924021.1	WP_404924021.1					WP_020835871.1	WP_011290373.1				WP_135619070.1					WP_135619070.1	WP_135619070.1	WP_011206432.1	WP_135619070.1			WP_135619070.1						WP_011206432.1
N3.HOG0000646	OG0000402	n0									WP_020835872.1	WP_020835872.1						WP_020835872.1	WP_020835872.1					WP_020835872.1	WP_044272614.1				WP_020835872.1					WP_160615583.1	WP_160590189.1	WP_160585643.1	WP_160607781.1			WP_020835872.1						WP_020835872.1
N3.HOG0000647	OG0000403	n0									WP_020835873.1	WP_404913666.1						WP_404924022.1	WP_404924022.1					WP_020835873.1	WP_187145658.1				WP_192894281.1					WP_220191264.1	WP_220200769.1	WP_220191162.1	WP_220191162.1			WP_187145658.1						WP_187145658.1
N3.HOG0000648	OG0000404	n0									WP_404912014.1	WP_404912014.1							WP_160607775.1					WP_020835879.1	WP_044272624.1				WP_146379727.1					WP_160615581.1	WP_160590185.1	WP_160585640.1	WP_160607775.1			WP_160585277.1						WP_160585640.1
N3.HOG0000649	OG0000405	n0									WP_404912460.1	WP_404913670.1						WP_404924026.1	WP_404924026.1					WP_081642900.1	WP_011290381.1				WP_081642900.1					WP_160615579.1	WP_160590179.1	WP_160585637.1	WP_160585278.1			WP_160585278.1						WP_347952291.1
N3.HOG0000650	OG0000406	n0									WP_404912025.1	WP_404912025.1						WP_404924030.1	WP_404924030.1					WP_020835892.1	WP_014579989.1				WP_146379732.1					WP_160585802.1	WP_160590340.1	WP_160585802.1	WP_160585802.1			WP_160585215.1						WP_020835892.1
N3.HOG0000651	OG0000407	n0									WP_404912027.1	WP_404912027.1						WP_011290391.1	WP_011290391.1					WP_011290391.1	WP_011290391.1				WP_146379733.1					WP_160615901.1	WP_160590342.1	WP_160585800.1	WP_160607764.1			WP_160585217.1						WP_347952298.1
N3.HOG0000652	OG0000408	n0									WP_011206457.1	WP_011206457.1						WP_011206457.1	WP_011206457.1					WP_011206457.1	WP_011206457.1				WP_146379734.1					WP_160606868.1	WP_011206457.1	WP_044284717.1	WP_160607762.1			WP_011206457.1						WP_011206457.1
N3.HOG0000653	OG0000409	n0									WP_011206458.1	WP_011206458.1						WP_011206458.1	WP_011206458.1					WP_011206458.1	WP_011206458.1				WP_011206458.1					WP_011206458.1	WP_011206458.1		WP_011206458.1			WP_011206458.1						WP_011206458.1
N3.HOG0000654	OG0000410	n0									WP_011206469.1	WP_011206469.1						WP_011206469.1	WP_011206469.1					WP_011206469.1	WP_011290402.1				WP_011206469.1					WP_160615907.1	WP_011206469.1	WP_011206469.1	WP_160607965.1			WP_011206469.1						WP_011206469.1
N3.HOG0000655	OG0000411	n0									WP_146379742.1	WP_146379742.1						WP_404924035.1	WP_404924035.1					WP_011290400.1	WP_011290400.1				WP_146379742.1					WP_160615905.1	WP_160590352.1	WP_160585787.1	WP_146379742.1			WP_011290400.1						WP_146379742.1
N3.HOG0000656	OG0000412	n0										WP_146379741.1						WP_146379741.1	WP_146379741.1					WP_011290399.1	WP_011290399.1				WP_146379741.1					WP_146379741.1	WP_160590350.1	WP_146379741.1	WP_160607967.1			WP_011290399.1						WP_011290399.1
N3.HOG0000657	OG0000413	n0									WP_146379568.1	WP_146379568.1						WP_146379568.1	WP_146379568.1					WP_020835655.1	WP_011290129.1				WP_146379568.1					WP_160615667.1	WP_146379568.1	WP_146379568.1	WP_160608098.1			WP_160585101.1						WP_347952428.1
N3.HOG0000658	OG0000414	n0									WP_011290131.1	WP_011290131.1						WP_404924139.1	WP_404924139.1					WP_011290131.1	WP_011290131.1				WP_011290131.1					WP_011290131.1	WP_011290131.1	WP_011290131.1	WP_011290131.1			WP_011284053.1						WP_011284053.1
N3.HOG0000659	OG0000415	n0									WP_404912351.1	WP_404912351.1						WP_020835657.1	WP_020835657.1					WP_020835657.1	WP_020835657.1				WP_020835657.1					WP_135618720.1	WP_160590266.1	WP_135618720.1	WP_020835657.1			WP_160585105.1						WP_347952430.1
N3.HOG0000660	OG0000416	n0									WP_011284056.1	WP_011284056.1						WP_011284056.1	WP_011284056.1					WP_011284056.1	WP_011284056.1				WP_011284056.1					WP_011284056.1	WP_011284056.1	WP_011284056.1	WP_011284056.1			WP_160585107.1						WP_160601243.1
N3.HOG0000661	OG0000417	n0									WP_404911842.1	WP_404911842.1						WP_160585790.1	WP_404924579.1					WP_011290225.1	WP_011290225.1				WP_146379635.1					WP_160615914.1	WP_160590305.1	WP_160585790.1	WP_160607684.1			WP_160585244.1						WP_347952218.1
N3.HOG0000662	OG0000418	n0									WP_160588285.1	WP_160588285.1						WP_404923952.1	WP_404924578.1					WP_020835756.1	WP_020835756.1				WP_225972976.1					WP_160588285.1	WP_258555694.1	WP_160585789.1	WP_258555520.1			WP_160585242.1						WP_347952217.1
N3.HOG0000663	OG0000419	n0									WP_020835572.1	WP_020835572.1						WP_404924100.1	WP_404924100.1					WP_020835572.1	WP_020835572.1				WP_020835572.1					WP_020835572.1	WP_160590432.1	WP_160585616.1	WP_020835572.1			WP_020835572.1						WP_020835572.1
N3.HOG0000664	OG0000420	n0									WP_020835574.1	WP_020835574.1						WP_146379500.1	WP_146379500.1					WP_020835574.1	WP_020835574.1				WP_146379500.1					WP_011206085.1	WP_020835574.1	WP_020835574.1	WP_160607977.1			WP_020835574.1						WP_347952386.1
N3.HOG0000665	OG0000421	n0									WP_011206080.1	WP_011206080.1						WP_011290034.1	WP_011290034.1					WP_011206080.1	WP_011290034.1				WP_146379503.1					WP_146379503.1	WP_011206080.1	WP_011290034.1	WP_011206080.1			WP_011290034.1						WP_011290034.1
N3.HOG0000666	OG0000422	n0									WP_146379504.1	WP_146379504.1						WP_146379504.1	WP_146379504.1					WP_020835580.1	WP_020835580.1				WP_146379504.1					WP_146379504.1	WP_146379504.1	WP_146379504.1	WP_146379504.1			WP_146379504.1						WP_347952389.1
N3.HOG0000667	OG0000423	n0									WP_404912224.1	WP_404912224.1						WP_404924094.1	WP_404924094.1					WP_020835585.1	WP_020835585.1				WP_146379510.1					WP_160584813.1	WP_135618585.1	WP_135618585.1	WP_020835585.1			WP_160584813.1						WP_011206068.1
N3.HOG0000668	OG0000424	n0									WP_011290043.1	WP_011290043.1						WP_011290043.1	WP_011290043.1					WP_011290043.1	WP_011290043.1				WP_146379511.1					WP_160584816.1	WP_135618587.1	WP_011290043.1	WP_011290043.1			WP_160584816.1						WP_011206067.1
N3.HOG0000669	OG0000425	n0									WP_044277967.1	WP_044277967.1						WP_404924093.1	WP_404924093.1					WP_041361580.1	WP_011206065.1				WP_044277967.1					WP_011206065.1	WP_011206065.1	WP_011206065.1	WP_011206065.1			WP_011206065.1						WP_011283949.1
N3.HOG0000670	OG0000426	n0									WP_011206064.1	WP_011206064.1						WP_404924092.1	WP_404924092.1					WP_011206064.1	WP_011290045.1				WP_011206064.1					WP_011206064.1	WP_011206064.1	WP_011206064.1	WP_011206064.1			WP_011206064.1						WP_011283950.1
N3.HOG0000671	OG0000427	n0									WP_135618593.1	WP_135618593.1						WP_135618593.1	WP_135618593.1					WP_011290048.1	WP_011290048.1				WP_146379512.1					WP_135618593.1	WP_160590415.1	WP_160585608.1	WP_160608008.1			WP_135618593.1						WP_347952391.1
N3.HOG0000672	OG0000428	n0									WP_011206054.1	WP_011206054.1						WP_011206054.1	WP_011206054.1					WP_011206054.1	WP_011206054.1				WP_011206054.1					WP_160615808.1	WP_011206054.1	WP_135618601.1	WP_160608006.1			WP_011206054.1						WP_135618601.1
N3.HOG0000673	OG0000429	n0									WP_404912257.1	WP_404912257.1						WP_011206036.1	WP_011206036.1					WP_011206036.1	WP_011290062.1				WP_011206036.1					WP_011206036.1	WP_011206036.1	WP_011206036.1	WP_011206036.1			WP_011290062.1						WP_011206036.1
N3.HOG0000674	OG0000430	n0									WP_404912265.1	WP_404912265.1						WP_050195474.1	WP_050195474.1					WP_020835599.1	WP_011290066.1				WP_146379523.1					WP_050195474.1	WP_094521600.1	WP_011290066.1	WP_160608023.1			WP_011290066.1						WP_347952394.1
N3.HOG0000675	OG0000431	n0									WP_011290067.1	WP_011290067.1						WP_146379524.1	WP_146379524.1					WP_020835600.1	WP_011290067.1				WP_146379524.1					WP_011290067.1	WP_160590397.1	WP_011290067.1	WP_146379524.1			WP_011283976.1						WP_011290067.1
N3.HOG0000676	OG0000432	n0									WP_404912272.1	WP_404912272.1						WP_404924108.1	WP_404924108.1					WP_020835605.1	WP_044272360.1				WP_146379529.1					WP_160615748.1	WP_160590251.1	WP_160585570.1	WP_160585570.1			WP_160584668.1						WP_347952398.1
N3.HOG0000677	OG0000433	n0									WP_011206014.1	WP_011206014.1						WP_011206014.1	WP_011206014.1					WP_011290074.1	WP_011290074.1				WP_011206014.1					WP_011206014.1	WP_011206014.1	WP_011206014.1	WP_011206014.1			WP_011206014.1						WP_011206014.1
N3.HOG0000678	OG0000434	n0									WP_020835607.1							WP_020835607.1	WP_020835607.1					WP_020835607.1	WP_020835607.1				WP_146379531.1					WP_044284602.1	WP_160590253.1	WP_160585569.1	WP_160607932.1			WP_160584674.1						WP_044284602.1
