HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N4.HOG0000624	OG0000347	n0	MFC_RS00620	DR093_RS02070	DR082_RS02875	DR094_RS02255	DR095_RS01490	DR084_RS01995	DR085_RS01715	MYF_RS01755			ABJ972_RS01390	B5C39_RS01495	ABKJ22_RS01420	NB627_RS01535	NB626_RS01525			MHP168L_RS01495	MHP168_RS01490	MHP_RS00600	ABLE99_RS01370			GOM18_RS02755	HZK19_RS01370	E5E95_RS01420		MHJ_RS01375	CIB43_RS02270	KUD10_RS01475	DR083_RS01080					DR099_RS01010				EXC50_RS02685	B5M19_RS01170	FEF30_RS01720	FEF31_RS01065	
N4.HOG0000625	OG0000348	n0	MFC_RS01915	DR093_RS03985	DR082_RS03815	DR094_RS03740	DR095_RS03905	DR084_RS03525	DR085_RS03760	MYF_RS02100			ABJ972_RS00860	B5C39_RS02100	ABKJ22_RS00895	NB627_RS00920	NB626_RS00920			MHP168L_RS00860	MHP168_RS00855	MHP_RS01195	ABLE99_RS00870			GOM18_RS00235	HZK19_RS00780	E5E95_RS00805		MHJ_RS00780	CIB43_RS01685	KUD10_RS00800	DR083_RS01365					DR099_RS01545				EXC50_RS03280	B5M19_RS01740	FEF30_RS01115	FEF31_RS00460	
N4.HOG0000626	OG0000349	n0	MFC_RS02745	DR093_RS01300	DR082_RS02450	DR094_RS01270	DR095_RS02540	DR084_RS02545	DR085_RS02520	MYF_RS02930			ABJ972_RS03370	B5C39_RS00655	ABKJ22_RS03350	NB627_RS03670	NB626_RS03675			MHP168L_RS03450	MHP168_RS03435	MHP_RS03385	ABLE99_RS03330			GOM18_RS04275	HZK19_RS03515	E5E95_RS03685		MHJ_RS03435	CIB43_RS00550	KUD10_RS03535	DR083_RS04610					DR099_RS04490				EXC50_RS02310	B5M19_RS00440	FEF30_RS04150	FEF31_RS04630	
N4.HOG0000627	OG0000350	n0	MFC_RS03345	DR093_RS00820	DR082_RS00815	DR094_RS00335	DR095_RS00295	DR084_RS02995	DR085_RS00655	MYF_RS03360			ABJ972_RS02680	B5C39_RS03030	ABKJ22_RS02695	NB627_RS02945	NB626_RS02940			MHP168L_RS02790	MHP168_RS02765	MHP_RS02620	ABLE99_RS02650			GOM18_RS03090	HZK19_RS02725	E5E95_RS02960		MHJ_RS02720	CIB43_RS03675	KUD10_RS02835	DR083_RS00550					DR099_RS00035				EXC50_RS01600	B5M19_RS02515	FEF30_RS03135	FEF31_RS02500	
N4.HOG0000628	OG0000351	n0	MFC_RS00785	DR093_RS00515	DR082_RS00515	DR094_RS00635	DR095_RS00660	DR084_RS00330	DR085_RS00330	MYF_RS00465			ABJ972_RS00480	B5C39_RS02405	ABKJ22_RS00495	NB627_RS00600	NB626_RS00590			MHP168L_RS00475	MHP168_RS00475	MHP_RS01495	ABLE99_RS00490			GOM18_RS01600	HZK19_RS00480	E5E95_RS00495		MHJ_RS00475	CIB43_RS01385	KUD10_RS00490	DR083_RS03285					DR099_RS04140				EXC50_RS03590	B5M19_RS03490	FEF30_RS00805	FEF31_RS00155	
N4.HOG0000629	OG0000352	n0	MFC_RS01340	DR093_RS02990	DR082_RS02615	DR094_RS02885	DR095_RS02755	DR084_RS01045	DR085_RS02815	MYF_RS01260			ABJ972_RS01900	B5C39_RS03440	ABKJ22_RS01910	NB627_RS02075	NB626_RS02065			MHP168L_RS02025	MHP168_RS02005	MHP_RS01900	ABLE99_RS01850			GOM18_RS03265	HZK19_RS01895	E5E95_RS02050		MHJ_RS01885	CIB43_RS02830	KUD10_RS01985	DR083_RS01540					DR099_RS00430				EXC50_RS00880	B5M19_RS00755	FEF30_RS02315	FEF31_RS01680	
N4.HOG0000630	OG0000353	n0	MFC_RS00590	DR093_RS02040	DR082_RS02055	DR094_RS02225	DR095_RS01460	DR084_RS01965	DR085_RS01745	MYF_RS01725			ABJ972_RS01360	B5C39_RS01525	ABKJ22_RS01390	NB627_RS01500	NB626_RS01490			MHP168L_RS01465	MHP168_RS01460	MHP_RS00630	ABLE99_RS01340			GOM18_RS02785	HZK19_RS01340	E5E95_RS01390		MHJ_RS01345	CIB43_RS02240	KUD10_RS01445	DR083_RS01110					DR099_RS00980				EXC50_RS02715	B5M19_RS01200	FEF30_RS01690	FEF31_RS01035	
N4.HOG0000631	OG0000354	n0	MFC_RS00900	DR093_RS00630	DR082_RS00630	DR094_RS00520	DR095_RS00110	DR084_RS00445	DR085_RS00450	MYF_RS00580			ABJ972_RS01035	B5C39_RS02260	ABKJ22_RS01065	NB627_RS00745	NB626_RS00735			MHP168L_RS01015	MHP168_RS01015	MHP_RS01355	ABLE99_RS01025			GOM18_RS03455	HZK19_RS00625	E5E95_RS00635		MHJ_RS00620	CIB43_RS01515	KUD10_RS00645	DR083_RS03170					DR099_RS01700				EXC50_RS03450	B5M19_RS03080	FEF30_RS00950	FEF31_RS00295	
N4.HOG0000632	OG0000355	n0	MFC_RS01315	DR093_RS04005	DR082_RS03715	DR094_RS03775	DR095_RS03980	DR084_RS03495	DR085_RS03855	MYF_RS01235			ABJ972_RS01875	B5C39_RS03410	ABKJ22_RS01885	NB627_RS02050	NB626_RS02040			MHP168L_RS01995	MHP168_RS01975	MHP_RS01875	ABLE99_RS01825			GOM18_RS04535	HZK19_RS01870	E5E95_RS02020		MHJ_RS01855	CIB43_RS02805	KUD10_RS01960	DR083_RS04705					DR099_RS04300				EXC50_RS00850	B5M19_RS00725	FEF30_RS04310	FEF31_RS04470	
N4.HOG0000633	OG0000356	n0	MFC_RS01395	DR093_RS04035	DR082_RS03900	DR094_RS03825	DR095_RS03985	DR084_RS03500	DR085_RS03870	MYF_RS01315			ABJ972_RS01955	B5C39_RS03495	ABKJ22_RS01965	NB627_RS02130	NB626_RS02120			MHP168L_RS02080	MHP168_RS02065	MHP_RS01955	ABLE99_RS01905			GOM18_RS04420	HZK19_RS01955	E5E95_RS02110		MHJ_RS01945	CIB43_RS02890	KUD10_RS02040	DR083_RS04710					DR099_RS04360				EXC50_RS00935	B5M19_RS00815	FEF30_RS04315	FEF31_RS04475	
N4.HOG0000634	OG0000357	n0	MFC_RS01485	DR093_RS03955	DR082_RS03750	DR094_RS03700	DR095_RS03860	DR084_RS03560	DR085_RS03705	MYF_RS02615			ABJ972_RS03000	B5C39_RS00280	ABKJ22_RS02995	NB627_RS03285	NB626_RS03275			MHP168L_RS03090	MHP168_RS03075	MHP_RS03025	ABLE99_RS02980			GOM18_RS04370	HZK19_RS03130	E5E95_RS03300		MHJ_RS03065	CIB43_RS00175	KUD10_RS03160	DR083_RS04740					DR099_RS04450				EXC50_RS01930	B5M19_RS01500	FEF30_RS04390	FEF31_RS04685	
N4.HOG0000635	OG0000358	n0	MFC_RS01490	DR093_RS02235	DR082_RS01705	DR094_RS01880	DR095_RS01800	DR084_RS02095	DR085_RS01455	MYF_RS02620			ABJ972_RS03005	B5C39_RS00285	ABKJ22_RS03000	NB627_RS03290	NB626_RS03280			MHP168L_RS03095	MHP168_RS03080	MHP_RS03030	ABLE99_RS02985			GOM18_RS00990	HZK19_RS03135	E5E95_RS03305		MHJ_RS03070	CIB43_RS00180	KUD10_RS03165	DR083_RS01710					DR099_RS02075				EXC50_RS01935	B5M19_RS01505	FEF30_RS03445	FEF31_RS03665	
N4.HOG0000636	OG0000359	n0	MFC_RS01885	DR093_RS03990	DR082_RS03810	DR094_RS03745	DR095_RS03900	DR084_RS03520	DR085_RS03765	MYF_RS02070			ABJ972_RS00890	B5C39_RS02130	ABKJ22_RS00925	NB627_RS00890	NB626_RS00880			MHP168L_RS00890	MHP168_RS00885	MHP_RS01225	ABLE99_RS00900			GOM18_RS04245	HZK19_RS00750	E5E95_RS00775		MHJ_RS00750	CIB43_RS01650	KUD10_RS00770	DR083_RS04680					DR099_RS04425				EXC50_RS03310	B5M19_RS01770	FEF30_RS04215	FEF31_RS04380	
N4.HOG0000637	OG0000360	n0	MFC_RS02500	DR093_RS00295	DR082_RS00295	DR094_RS00855	DR095_RS00880	DR084_RS00110	DR085_RS00110	MYF_RS00240			ABJ972_RS00260	B5C39_RS01100	ABKJ22_RS00270	NB627_RS00275	NB626_RS00275			MHP168L_RS00255	MHP168_RS00250	MHP_RS00285	ABLE99_RS00275			GOM18_RS01385	HZK19_RS00260	E5E95_RS00275		MHJ_RS00255	CIB43_RS00990	KUD10_RS00275	DR083_RS00155					DR099_RS00710				EXC50_RS00285	B5M19_RS00195	FEF30_RS00590	FEF31_RS03545	
N4.HOG0000638	OG0000361	n0	MFC_RS02530	DR093_RS00325	DR082_RS00325	DR094_RS00825	DR095_RS00850	DR084_RS00140	DR085_RS00140	MYF_RS00270			ABJ972_RS00290	B5C39_RS01130	ABKJ22_RS00300	NB627_RS00305	NB626_RS00305			MHP168L_RS00285	MHP168_RS00280	MHP_RS00315	ABLE99_RS00305			GOM18_RS01415	HZK19_RS00290	E5E95_RS00305		MHJ_RS00285	CIB43_RS01020	KUD10_RS00305	DR083_RS00185					DR099_RS00680				EXC50_RS00315	B5M19_RS00225	FEF30_RS00620	FEF31_RS03575	
N4.HOG0000639	OG0000362	n0	MFC_RS02915	DR093_RS01055	DR082_RS01050	DR094_RS00115	DR095_RS00540	DR084_RS00850	DR085_RS00875	MYF_RS01065			ABJ972_RS02480	B5C39_RS02820	ABKJ22_RS02490	NB627_RS02730	NB626_RS02725			MHP168L_RS02575	MHP168_RS02550	MHP_RS02405	ABLE99_RS02440			GOM18_RS01990	HZK19_RS02510	E5E95_RS02745		MHJ_RS02500	CIB43_RS03475	KUD10_RS02625	DR083_RS01830					DR099_RS00245				EXC50_RS01390	B5M19_RS01025	FEF30_RS02920	FEF31_RS02285	
N4.HOG0000640	OG0000363	n0	MFC_RS00660	DR093_RS02110	DR082_RS03985	DR094_RS02300	DR095_RS01530	DR084_RS02040	DR085_RS03935	MYF_RS01795			ABJ972_RS01430	B5C39_RS03800	ABKJ22_RS01460	NB627_RS01575	NB626_RS01565			MHP168L_RS03960	MHP168_RS01530	MHP_RS03990	ABLE99_RS01410			GOM18_RS04485	HZK19_RS03730	E5E95_RS03985		MHJ_RS03840	CIB43_RS02310	KUD10_RS01515	DR083_RS04670					DR099_RS04420				EXC50_RS02645	B5M19_RS01125	FEF30_RS01760	FEF31_RS01105	
N4.HOG0000641	OG0000364	n3														NB627_RS02025	NB626_RS02015																													
N4.HOG0000642	OG0000364	n6																					ABLE99_RS01800																							
N4.HOG0000643	OG0000364	n15																															DR083_RS03850													
N4.HOG0000644	OG0000364	n17												B5C39_RS03710								MHP_RS03780																				EXC50_RS03915				
N4.HOG0000645	OG0000364	n24																									HZK19_RS03760																			
N4.HOG0000646	OG0000364	n26												B5C39_RS03715								MHP_RS03785				GOM18_RS04185	HZK19_RS01855			MHJ_RS01830	CIB43_RS02775	KUD10_RS01940										EXC50_RS03920		FEF30_RS02275	FEF31_RS01635	
N4.HOG0000647	OG0000364	n36																		MHP168L_RS01970	MHP168_RS01955							E5E95_RS01995															B5M19_RS00700			
N4.HOG0000648	OG0000365	n0	MFC_RS00050	DR093_RS04055	DR082_RS03955	DR094_RS03785	DR095_RS04025	DR084_RS03695	DR085_RS03915	MYF_RS01420			ABJ972_RS02005	B5C39_RS03540	ABKJ22_RS02015	NB627_RS02180	NB626_RS02175			MHP168L_RS02280	MHP168_RS02260	MHP_RS01995	ABLE99_RS01950			GOM18_RS04440	HZK19_RS02000	E5E95_RS02150		MHJ_RS01985		KUD10_RS02085	DR083_RS03815					DR099_RS04385				EXC50_RS00975	B5M19_RS02775	FEF30_RS04335	FEF31_RS01785	
N4.HOG0000649	OG0000366	n0	MFC_RS00080	DR093_RS02780	DR082_RS02710	DR094_RS02655	DR095_RS02870	DR084_RS02700	DR085_RS02840	MYF_RS01390			ABJ972_RS02025	B5C39_RS03560	ABKJ22_RS02035	NB627_RS02200	NB626_RS02195			MHP168L_RS02255	MHP168_RS02235	MHP_RS02020	ABLE99_RS01975			GOM18_RS02285	HZK19_RS02025	E5E95_RS02175		MHJ_RS02010		KUD10_RS02110	DR083_RS02900					DR099_RS01275				EXC50_RS01000	B5M19_RS02750	FEF30_RS02440	FEF31_RS01805	
N4.HOG0000650	OG0000367	n0	MFC_RS00090	DR093_RS02770	DR082_RS02720	DR094_RS02665	DR095_RS02860	DR084_RS02710	DR085_RS02850	MYF_RS01380			ABJ972_RS02035	B5C39_RS03570	ABKJ22_RS02045	NB627_RS02215	NB626_RS02205			MHP168L_RS02245	MHP168_RS02225	MHP_RS02030	ABLE99_RS01985			GOM18_RS02295	HZK19_RS02035	E5E95_RS02185		MHJ_RS02020		KUD10_RS02120	DR083_RS02890					DR099_RS01285				EXC50_RS01010	B5M19_RS02740	FEF30_RS02450	FEF31_RS01815	
N4.HOG0000651	OG0000368	n0	MFC_RS00175	DR093_RS00120	DR082_RS00120	DR094_RS01030	DR095_RS01055	DR084_RS02360	DR085_RS02325	MYF_RS00060			ABJ972_RS00060	B5C39_RS00875	ABKJ22_RS00060	NB627_RS00060	NB626_RS00060			MHP168L_RS00060	MHP168_RS00060	MHP_RS00060	ABLE99_RS00060			GOM18_RS00640	HZK19_RS00060	E5E95_RS00060		MHJ_RS00060		KUD10_RS00060	DR083_RS05110					DR099_RS00465				EXC50_RS00060	B5M19_RS04270	FEF30_RS00390	FEF31_RS03345	
N4.HOG0000652	OG0000369	n0	MFC_RS00210		DR082_RS03655	DR094_RS03585	DR095_RS03410	DR084_RS03595	DR085_RS03780	MYF_RS00025			ABJ972_RS00025	B5C39_RS00840	ABKJ22_RS00025	NB627_RS00025	NB626_RS00025			MHP168L_RS00025	MHP168_RS00025	MHP_RS00025	ABLE99_RS00025			GOM18_RS04300	HZK19_RS00025	E5E95_RS00025		MHJ_RS00025	CIB43_RS00725	KUD10_RS00025	DR083_RS04650					DR099_RS04315				EXC50_RS00025	B5M19_RS01910	FEF30_RS04170	FEF31_RS04650	
N4.HOG0000653	OG0000370	n0	MFC_RS00215	DR093_RS04150	DR082_RS00080	DR094_RS01070	DR095_RS01095	DR084_RS02320	DR085_RS02285	MYF_RS00020			ABJ972_RS00020	B5C39_RS00835	ABKJ22_RS00020	NB627_RS00020	NB626_RS00020			MHP168L_RS00020	MHP168_RS00020	MHP_RS00020	ABLE99_RS00020			GOM18_RS00600	HZK19_RS00020	E5E95_RS00020		MHJ_RS00020	CIB43_RS00720	KUD10_RS00020	DR083_RS00920					DR099_RS00505				EXC50_RS00020	B5M19_RS01915	FEF30_RS00350	FEF31_RS03305	
N4.HOG0000654	OG0000371	n0	MFC_RS00220	DR093_RS00075	DR082_RS00075	DR094_RS01075	DR095_RS01100	DR084_RS02315	DR085_RS02280	MYF_RS00015			ABJ972_RS00015	B5C39_RS00830	ABKJ22_RS00015	NB627_RS00015	NB626_RS00015			MHP168L_RS00015	MHP168_RS00015	MHP_RS00015	ABLE99_RS00015			GOM18_RS00595	HZK19_RS00015	E5E95_RS00015		MHJ_RS00015		KUD10_RS00015	DR083_RS00915					DR099_RS00510				EXC50_RS00015	B5M19_RS01920	FEF30_RS00345	FEF31_RS03300	
N4.HOG0000655	OG0000372	n0	MFC_RS00225	DR093_RS00070	DR082_RS00070	DR094_RS01080	DR095_RS01105	DR084_RS02310	DR085_RS02275	MYF_RS00010			ABJ972_RS00010	B5C39_RS00825	ABKJ22_RS00010	NB627_RS00010	NB626_RS00010			MHP168L_RS00010	MHP168_RS00010	MHP_RS00010	ABLE99_RS00010			GOM18_RS00590	HZK19_RS00010	E5E95_RS00010		MHJ_RS00010		KUD10_RS00010	DR083_RS00910					DR099_RS00515				EXC50_RS00010	B5M19_RS01925	FEF30_RS00340	FEF31_RS03295	
N4.HOG0000656	OG0000373	n0	MFC_RS00250	DR093_RS00045	DR082_RS00045	DR094_RS01105	DR095_RS01130	DR084_RS02285	DR085_RS02250	MYF_RS03135			ABJ972_RS03535	B5C39_RS00800	ABKJ22_RS03490	NB627_RS03810	NB626_RS03810			MHP168L_RS03650	MHP168_RS03645	MHP_RS03525	ABLE99_RS03465			GOM18_RS00565	HZK19_RS03650	E5E95_RS03825		MHJ_RS03565		KUD10_RS03675	DR083_RS00885					DR099_RS00540				EXC50_RS02445	B5M19_RS01950	FEF30_RS00315	FEF31_RS03270	
N4.HOG0000657	OG0000374	n0	MFC_RS00260	DR093_RS00035	DR082_RS00035	DR094_RS01115	DR095_RS01140	DR084_RS02275	DR085_RS02240	MYF_RS03125			ABJ972_RS03525	B5C39_RS00790	ABKJ22_RS03480	NB627_RS03800	NB626_RS03800			MHP168L_RS03640	MHP168_RS03635	MHP_RS03515	ABLE99_RS03455			GOM18_RS00555	HZK19_RS03640	E5E95_RS03815		MHJ_RS03555		KUD10_RS03665	DR083_RS00875					DR099_RS00550				EXC50_RS02435	B5M19_RS01960	FEF30_RS00305	FEF31_RS03260	
N4.HOG0000658	OG0000375	n0	MFC_RS00415	DR093_RS01865	DR082_RS01880	DR094_RS02050	DR095_RS01285	DR084_RS01790	DR085_RS01920	MYF_RS01550			ABJ972_RS02175	B5C39_RS02505	ABKJ22_RS02185	NB627_RS02385	NB626_RS02380			MHP168L_RS02165	MHP168_RS02150	MHP_RS02100	ABLE99_RS02060			GOM18_RS02370	HZK19_RS02195	E5E95_RS02340		MHJ_RS02175		KUD10_RS02290	DR083_RS02740					DR099_RS02850				EXC50_RS01075	B5M19_RS02950	FEF30_RS02600	FEF31_RS01965	
N4.HOG0000659	OG0000376	n0	MFC_RS00470	DR093_RS01920	DR082_RS01935	DR094_RS02105	DR095_RS01340	DR084_RS01845	DR085_RS01865	MYF_RS01605			ABJ972_RS02325	B5C39_RS02660	ABKJ22_RS02330	NB627_RS02545	NB626_RS02540			MHP168L_RS02400	MHP168_RS02375	MHP_RS02250	ABLE99_RS02280			GOM18_RS02515	HZK19_RS02345	E5E95_RS02585		MHJ_RS02320		KUD10_RS02440	DR083_RS03130					DR099_RS02165				EXC50_RS01230	B5M19_RS02670	FEF30_RS02750	FEF31_RS02110	
N4.HOG0000660	OG0000377	n0	MFC_RS00480	DR093_RS01930	DR082_RS01945	DR094_RS02115	DR095_RS01350	DR084_RS01855	DR085_RS01855	MYF_RS01615			ABJ972_RS02315	B5C39_RS02650	ABKJ22_RS02320	NB627_RS02535	NB626_RS02530			MHP168L_RS02390	MHP168_RS02365	MHP_RS02240	ABLE99_RS02270			GOM18_RS02505	HZK19_RS02335	E5E95_RS02575		MHJ_RS02310		KUD10_RS02430	DR083_RS03120					DR099_RS02175				EXC50_RS01220	B5M19_RS02680	FEF30_RS02740	FEF31_RS02100	
N4.HOG0000661	OG0000378	n0	MFC_RS00515	DR093_RS01965	DR082_RS01980	DR094_RS02150	DR095_RS01385	DR084_RS01890	DR085_RS01820	MYF_RS01650			ABJ972_RS01280	B5C39_RS01605	ABKJ22_RS01310	NB627_RS01415				MHP168L_RS01380	MHP168_RS01375	MHP_RS00710	ABLE99_RS01260			GOM18_RS02860	HZK19_RS01260	E5E95_RS01310		MHJ_RS01265	CIB43_RS02160	KUD10_RS01365	DR083_RS01190					DR099_RS00900				EXC50_RS02795	B5M19_RS02585	FEF30_RS01605	FEF31_RS00950	
N4.HOG0000662	OG0000379	n0	MFC_RS00585	DR093_RS02035	DR082_RS02050	DR094_RS02220	DR095_RS01455	DR084_RS01960	DR085_RS01750	MYF_RS01720			ABJ972_RS01355	B5C39_RS01530	ABKJ22_RS01385	NB627_RS01495	NB626_RS01485			MHP168L_RS01460	MHP168_RS01455	MHP_RS00635	ABLE99_RS01335				HZK19_RS01335	E5E95_RS01385		MHJ_RS01340	CIB43_RS02235	KUD10_RS01440	DR083_RS01115					DR099_RS00975				EXC50_RS02720	B5M19_RS01205	FEF30_RS01685	FEF31_RS01030	
N4.HOG0000663	OG0000380	n0	MFC_RS00610	DR093_RS02060		DR094_RS02245	DR095_RS01480	DR084_RS01985	DR085_RS01725	MYF_RS01745			ABJ972_RS01380	B5C39_RS01505	ABKJ22_RS01410	NB627_RS01525	NB626_RS01520			MHP168L_RS01485	MHP168_RS01480	MHP_RS00610	ABLE99_RS01360			GOM18_RS02765	HZK19_RS01360	E5E95_RS01410		MHJ_RS01365	CIB43_RS02260	KUD10_RS01465	DR083_RS01090					DR099_RS01000				EXC50_RS02695	B5M19_RS01180	FEF30_RS01710	FEF31_RS01055	
N4.HOG0000664	OG0000381	n0	MFC_RS00650	DR093_RS02100	DR082_RS02845	DR094_RS02285	DR095_RS01520	DR084_RS02025	DR085_RS01685	MYF_RS01785			ABJ972_RS01420	B5C39_RS01465	ABKJ22_RS01450	NB627_RS01565	NB626_RS01555			MHP168L_RS01525	MHP168_RS01520	MHP_RS00570	ABLE99_RS01400			GOM18_RS02725	HZK19_RS01400	E5E95_RS01450		MHJ_RS01405	CIB43_RS02300	KUD10_RS01505	DR083_RS01050					DR099_RS01510				EXC50_RS02655	B5M19_RS01140	FEF30_RS01750	FEF31_RS01095	
N4.HOG0000665	OG0000382	n0	MFC_RS00680	DR093_RS02130	DR082_RS02810	DR094_RS02760	DR095_RS02910	DR084_RS02770	DR085_RS01655	MYF_RS01815			ABJ972_RS01450	B5C39_RS01435	ABKJ22_RS01480	NB627_RS01595	NB626_RS01585			MHP168L_RS01555	MHP168_RS01550	MHP_RS00540	ABLE99_RS01430			GOM18_RS02695	HZK19_RS01430	E5E95_RS01480		MHJ_RS01435		KUD10_RS01535	DR083_RS01020					DR099_RS01480				EXC50_RS02625	B5M19_RS01105	FEF30_RS01780	FEF31_RS01125	
N4.HOG0000666	OG0000383	n0	MFC_RS00720	DR093_RS02170	DR082_RS02770	DR094_RS02800	DR095_RS02950	DR084_RS02810	DR085_RS01615	MYF_RS01855			ABJ972_RS01490	B5C39_RS01395	ABKJ22_RS01520	NB627_RS01635	NB626_RS01625			MHP168L_RS01595	MHP168_RS01590	MHP_RS00500	ABLE99_RS01470			GOM18_RS02630	HZK19_RS01470	E5E95_RS01520		MHJ_RS01475		KUD10_RS01575	DR083_RS00980					DR099_RS01440				EXC50_RS02585	B5M19_RS01070	FEF30_RS01820	FEF31_RS01165	
N4.HOG0000667	OG0000384	n0	MFC_RS00790	DR093_RS00520	DR082_RS00520	DR094_RS00630	DR095_RS00655	DR084_RS00335	DR085_RS00335	MYF_RS00470			ABJ972_RS00500	B5C39_RS02380	ABKJ22_RS00515	NB627_RS00625	NB626_RS00615			MHP168L_RS00500	MHP168_RS00495	MHP_RS01470	ABLE99_RS00510			GOM18_RS01620	HZK19_RS00505	E5E95_RS00515		MHJ_RS00500		KUD10_RS00520	DR083_RS02340					DR099_RS02685				EXC50_RS03570	B5M19_RS02365	FEF30_RS00825	FEF31_RS00175	
N4.HOG0000668	OG0000385	n0	MFC_RS00795	DR093_RS00525	DR082_RS00525	DR094_RS00625	DR095_RS00005	DR084_RS00340	DR085_RS00340	MYF_RS00475			ABJ972_RS00505	B5C39_RS02375	ABKJ22_RS00520	NB627_RS00630	NB626_RS00625			MHP168L_RS00505	MHP168_RS00500	MHP_RS01465	ABLE99_RS00515			GOM18_RS01625	HZK19_RS00510	E5E95_RS00520		MHJ_RS00505	CIB43_RS01405	KUD10_RS00525	DR083_RS02345					DR099_RS02690				EXC50_RS03565	B5M19_RS02370	FEF30_RS00830	FEF31_RS00180	
N4.HOG0000669	OG0000386	n0	MFC_RS00815	DR093_RS00545	DR082_RS00545	DR094_RS00605	DR095_RS00025	DR084_RS00360	DR085_RS00360	MYF_RS00495			ABJ972_RS00525	B5C39_RS02355	ABKJ22_RS00540	NB627_RS00650	NB626_RS00640			MHP168L_RS00525	MHP168_RS00520	MHP_RS01445	ABLE99_RS00535			GOM18_RS01645	HZK19_RS00530	E5E95_RS00540		MHJ_RS00525		KUD10_RS00545	DR083_RS02365					DR099_RS02710				EXC50_RS03545	B5M19_RS02390	FEF30_RS00850	FEF31_RS00200	
N4.HOG0000670	OG0000387	n0	MFC_RS00840	DR093_RS00570	DR082_RS00570	DR094_RS00580	DR095_RS00050	DR084_RS00385	DR085_RS00385	MYF_RS00520			ABJ972_RS00550	B5C39_RS02330	ABKJ22_RS00565	NB627_RS00675	NB626_RS00665			MHP168L_RS00550	MHP168_RS00545	MHP_RS01420	ABLE99_RS00560			GOM18_RS01670	HZK19_RS00555	E5E95_RS00565		MHJ_RS00550		KUD10_RS00570	DR083_RS02390					DR099_RS02735				EXC50_RS03520	B5M19_RS02415	FEF30_RS00875	FEF31_RS00225	
N4.HOG0000671	OG0000388	n0	MFC_RS00845	DR093_RS03800	DR082_RS03680	DR094_RS03560	DR095_RS03755	DR084_RS03460	DR085_RS03645	MYF_RS00525			ABJ972_RS00555	B5C39_RS02325	ABKJ22_RS00570	NB627_RS00680	NB626_RS00670			MHP168L_RS00555	MHP168_RS00550	MHP_RS01415	ABLE99_RS00565			GOM18_RS04395	HZK19_RS00560	E5E95_RS00570		MHJ_RS00555		KUD10_RS00575	DR083_RS04795					DR099_RS04535				EXC50_RS03515	B5M19_RS02420	FEF30_RS04205	FEF31_RS04370	
N4.HOG0000672	OG0000389	n0	MFC_RS00880	DR093_RS00610	DR082_RS00610	DR094_RS00540	DR095_RS00090	DR084_RS00425	DR085_RS00430	MYF_RS00560			ABJ972_RS01055	B5C39_RS02280	ABKJ22_RS01085	NB627_RS00725	NB626_RS00715			MHP168L_RS01035	MHP168_RS01035	MHP_RS01375	ABLE99_RS01050			GOM18_RS03480	HZK19_RS00605	E5E95_RS00615		MHJ_RS00600	CIB43_RS01490	KUD10_RS00625						DR099_RS01720				EXC50_RS03470	B5M19_RS03095	FEF30_RS00930	FEF31_RS00275	
N4.HOG0000673	OG0000390	n0	MFC_RS00990	DR093_RS00710	DR082_RS00710	DR094_RS00440	DR095_RS00190	DR084_RS00525	DR085_RS00545	MYF_RS00670			ABJ972_RS02825	B5C39_RS00120	ABKJ22_RS02845	NB627_RS03090	NB626_RS03085			MHP168L_RS02930	MHP168_RS02910	MHP_RS02845	ABLE99_RS02795			GOM18_RS01155	HZK19_RS02865	E5E95_RS03100		MHJ_RS02875		KUD10_RS02975	DR083_RS00690					DR099_RS01065				EXC50_RS01740	B5M19_RS01365	FEF30_RS03280	FEF31_RS02640	
N4.HOG0000674	OG0000391	n0	MFC_RS01000	DR093_RS00720	DR082_RS00720	DR094_RS00430	DR095_RS00200	DR084_RS00535	DR085_RS00555	MYF_RS00680			ABJ972_RS02815	B5C39_RS00110	ABKJ22_RS02835	NB627_RS03080	NB626_RS03075			MHP168L_RS02920	MHP168_RS02900	MHP_RS02835	ABLE99_RS02785			GOM18_RS01165	HZK19_RS02855	E5E95_RS03090		MHJ_RS02865		KUD10_RS02965	DR083_RS00680					DR099_RS01075				EXC50_RS01730	B5M19_RS01375	FEF30_RS03270	FEF31_RS02630	
