Orthogroup	Species	MHP_1257_genes	Orthologs
OG0000264	MHP_MHP696_genes	ABKJ22_RS00370	DR090_RS00575
OG0000264	MHP_TB1_genes	ABKJ22_RS00370	B5M19_RS04030
OG0000264	MHP_Ue273_genes	ABKJ22_RS00370	VQY17_RS00380
OG0000264	MHP_MHP699_genes	ABKJ22_RS00370	DR100_RS00470
OG0000264	MHP_11_genes	ABKJ22_RS00370	B5C39_RS01205
OG0000264	MHP_232_genes	ABKJ22_RS00370	MHP_RS00385
OG0000264	MHP_ES2L_genes	ABKJ22_RS00370	HZK19_RS00360
OG0000264	MHP_MHP650_genes	ABKJ22_RS00370	DR083_RS00255
OG0000264	MHP_NCTC10127_genes	ABKJ22_RS00370	EXC50_RS00390
OG0000264	MHP_UFV01_genes	ABKJ22_RS00370	FEF30_RS00690
OG0000264	MHP_UFV02_genes	ABKJ22_RS00370	FEF31_RS00040
OG0000264	MHP_131B_genes	ABKJ22_RS00370	NB627_RS00395
OG0000264	MHP_133A_genes	ABKJ22_RS00370	NB626_RS00380
OG0000264	MFC_ATCC27716_genes	ABKJ22_RS00370	MFC_RS02600
OG0000264	MFC_Ms42_genes	ABKJ22_RS00370	MYF_RS00340
OG0000264	MFC_MF11_genes	ABKJ22_RS00370	DR093_RS00395
OG0000264	MFC_MF18_genes	ABKJ22_RS00370	DR082_RS00395
OG0000264	MFC_MF22_genes	ABKJ22_RS00370	DR094_RS00755
OG0000264	MFC_MF29_genes	ABKJ22_RS00370	DR095_RS00780
OG0000264	MFC_MF30_genes	ABKJ22_RS00370	DR084_RS00210
OG0000264	MFC_MF33_genes	ABKJ22_RS00370	DR085_RS00210
OG0000265	MHP_MHP709_genes	ABKJ22_RS00380	DR088_RS01130
OG0000265	MHP_F72C_genes	ABKJ22_RS00380	EHI52_RS00400
OG0000265	MHP_MHP682_genes	ABKJ22_RS00380	DR097_RS00045
OG0000265	MHP_MHP696_genes	ABKJ22_RS00380	DR090_RS00565
OG0000265	MHP_Ue273_genes	ABKJ22_RS00380	VQY17_RS00390
OG0000265	MHP_131B_genes	ABKJ22_RS00380	NB627_RS00400
OG0000265	MHP_133A_genes	ABKJ22_RS00380	NB626_RS00390
OG0000265	MFC_ATCC27716_genes	ABKJ22_RS00380	MFC_RS02610
OG0000265	MFC_MF18_genes	ABKJ22_RS00380	DR082_RS00405
OG0000265	MFC_MF29_genes	ABKJ22_RS00380	DR095_RS00770
OG0000265	MFC_MF30_genes	ABKJ22_RS00380	DR084_RS00220
OG0000265	MFC_MF33_genes	ABKJ22_RS00380	DR085_RS00220
OG0000265	MFC_Ms42_genes	ABKJ22_RS00380	MYF_RS00350
OG0000265	MFC_MF11_genes	ABKJ22_RS00380	DR093_RS00405
OG0000265	MFC_MF22_genes	ABKJ22_RS00380	DR094_RS00745
OG0000265	MHP_MHP694_genes	ABKJ22_RS00380	DR099_RS00600
OG0000265	MHP_MHP650_genes	ABKJ22_RS00380	DR083_RS00265
OG0000265	MHP_ES2_genes	ABKJ22_RS00380	E5E95_RS00385
OG0000265	MHP_153B_genes	ABKJ22_RS00380	NB625_RS00390
OG0000265	MHP_154B_genes	ABKJ22_RS00380	NB624_RS00385
OG0000265	MHP_7422_genes	ABKJ22_RS00380	MHL_RS00390
OG0000265	MHP_UFV01_genes	ABKJ22_RS00380	FEF30_RS00700
OG0000265	MHP_UFV02_genes	ABKJ22_RS00380	FEF31_RS00050
OG0000265	MHP_111A_genes	ABKJ22_RS00380	NB623_RS00375
OG0000265	MHP_112B_genes	ABKJ22_RS00380	NBX26_RS00380
OG0000265	MHP_11_genes	ABKJ22_RS00380	B5C39_RS01215
OG0000265	MHP_232_genes	ABKJ22_RS00380	MHP_RS00395
OG0000265	MHP_ES2L_genes	ABKJ22_RS00380	HZK19_RS00370
OG0000265	MHP_J_genes	ABKJ22_RS00380	MHJ_RS00365
OG0000265	MHP_KM014_genes	ABKJ22_RS00380	CIB43_RS01110
OG0000265	MHP_MHP653_genes	ABKJ22_RS00380	DR096_RS00120
OG0000265	MHP_MHP679_genes	ABKJ22_RS00380	DR086_RS00255
OG0000265	MHP_MHP699_genes	ABKJ22_RS00380	DR100_RS00460
OG0000265	MHP_NCTC10127_genes	ABKJ22_RS00380	EXC50_RS00400
OG0000265	MHP_168L_genes	ABKJ22_RS00380	MHP168L_RS00365
OG0000265	MHP_168_genes	ABKJ22_RS00380	MHP168_RS00360
OG0000265	MHP_TB1_genes	ABKJ22_RS00380	B5M19_RS00315
OG0000265	MHP_116_genes	ABKJ22_RS00380	ABJ972_RS00370
OG0000265	MHP_4284_genes	ABKJ22_RS00380	ABLE99_RS00385
OG0000265	MHP_LH_genes	ABKJ22_RS00380	KUD10_RS00385
OG0000265	MHP_MHP691_genes	ABKJ22_RS00380	DR087_RS01910
OG0000265	MHP_7448_genes	ABKJ22_RS00380	MHP7448_RS00385
OG0000265	MHP_98_genes	ABKJ22_RS00380	GOM18_RS01495
OG0000266	MHP_MHP709_genes	ABKJ22_RS00395	DR088_RS01115
OG0000266	MHP_111A_genes	ABKJ22_RS00395	NB623_RS00390
OG0000266	MHP_112B_genes	ABKJ22_RS00395	NBX26_RS00395
OG0000266	MHP_116_genes	ABKJ22_RS00395	ABJ972_RS00385
OG0000266	MHP_11_genes	ABKJ22_RS00395	B5C39_RS01235
OG0000266	MHP_131B_genes	ABKJ22_RS00395	NB627_RS00415
OG0000266	MHP_133A_genes	ABKJ22_RS00395	NB626_RS00405
OG0000266	MHP_153B_genes	ABKJ22_RS00395	NB625_RS00405
OG0000266	MHP_154B_genes	ABKJ22_RS00395	NB624_RS00400
OG0000266	MHP_232_genes	ABKJ22_RS00395	MHP_RS00415
OG0000266	MHP_4284_genes	ABKJ22_RS00395	ABLE99_RS00400
OG0000266	MHP_7448_genes	ABKJ22_RS00395	MHP7448_RS00400
OG0000266	MHP_98_genes	ABKJ22_RS00395	GOM18_RS01510
OG0000266	MHP_ES2L_genes	ABKJ22_RS00395	HZK19_RS00385
OG0000266	MHP_ES2_genes	ABKJ22_RS00395	E5E95_RS00400
OG0000266	MHP_F72C_genes	ABKJ22_RS00395	EHI52_RS00415
OG0000266	MHP_J_genes	ABKJ22_RS00395	MHJ_RS00380
OG0000266	MHP_KM014_genes	ABKJ22_RS00395	CIB43_RS01120
OG0000266	MHP_LH_genes	ABKJ22_RS00395	KUD10_RS00400
OG0000266	MHP_MHP650_genes	ABKJ22_RS00395	DR083_RS00280
OG0000266	MHP_MHP653_genes	ABKJ22_RS00395	DR096_RS00105
OG0000266	MHP_MHP679_genes	ABKJ22_RS00395	DR086_RS00270
OG0000266	MHP_MHP682_genes	ABKJ22_RS00395	DR097_RS00030
OG0000266	MHP_MHP691_genes	ABKJ22_RS00395	DR087_RS03015
OG0000266	MHP_MHP694_genes	ABKJ22_RS00395	DR099_RS02955
OG0000266	MHP_MHP696_genes	ABKJ22_RS00395	DR090_RS00550
OG0000266	MHP_MHP699_genes	ABKJ22_RS00395	DR100_RS00445
OG0000266	MHP_NCTC10127_genes	ABKJ22_RS00395	EXC50_RS00420
OG0000266	MHP_UFV01_genes	ABKJ22_RS00395	FEF30_RS00715
OG0000266	MHP_UFV02_genes	ABKJ22_RS00395	FEF31_RS00065
OG0000266	MHP_168L_genes	ABKJ22_RS00395	MHP168L_RS00380
OG0000266	MHP_168_genes	ABKJ22_RS00395	MHP168_RS00375
OG0000266	MHP_TB1_genes	ABKJ22_RS00395	B5M19_RS00335
OG0000266	MHP_7422_genes	ABKJ22_RS00395	MHL_RS00405
OG0000266	MFC_ATCC27716_genes	ABKJ22_RS00395	MFC_RS02625
OG0000266	MFC_MF11_genes	ABKJ22_RS00395	DR093_RS00420
OG0000266	MFC_MF18_genes	ABKJ22_RS00395	DR082_RS00420
OG0000266	MFC_MF22_genes	ABKJ22_RS00395	DR094_RS00730
OG0000266	MFC_MF29_genes	ABKJ22_RS00395	DR095_RS00755
OG0000266	MFC_MF30_genes	ABKJ22_RS00395	DR084_RS00235
OG0000266	MFC_MF33_genes	ABKJ22_RS00395	DR085_RS00235
OG0000266	MFC_Ms42_genes	ABKJ22_RS00395	MYF_RS00365
OG0000266	MHP_Ue273_genes	ABKJ22_RS00395	VQY17_RS00405
OG0000267	MHP_MHP709_genes	ABKJ22_RS00410	DR088_RS01100
OG0000267	MHP_168L_genes	ABKJ22_RS00410	MHP168L_RS00395
OG0000267	MHP_168_genes	ABKJ22_RS00410	MHP168_RS00390
OG0000267	MHP_ES2L_genes	ABKJ22_RS00410	HZK19_RS00400
OG0000267	MHP_ES2_genes	ABKJ22_RS00410	E5E95_RS00415
OG0000267	MHP_MHP650_genes	ABKJ22_RS00410	DR083_RS00295
OG0000267	MHP_MHP682_genes	ABKJ22_RS00410	DR097_RS00015
OG0000267	MHP_MHP694_genes	ABKJ22_RS00410	DR099_RS02970
OG0000267	MHP_MHP696_genes	ABKJ22_RS00410	DR090_RS00535
OG0000267	MHP_TB1_genes	ABKJ22_RS00410	B5M19_RS04035
OG0000267	MHP_UFV01_genes	ABKJ22_RS00410	FEF30_RS00730
OG0000267	MHP_UFV02_genes	ABKJ22_RS00410	FEF31_RS00080
OG0000267	MHP_KM014_genes	ABKJ22_RS00410	CIB43_RS01135
OG0000267	MFC_ATCC27716_genes	ABKJ22_RS00410	MFC_RS02640
OG0000267	MFC_MF33_genes	ABKJ22_RS00410	DR085_RS00250
OG0000267	MFC_Ms42_genes	ABKJ22_RS00410	MYF_RS00380
OG0000267	MFC_MF11_genes	ABKJ22_RS00410	DR093_RS00435
OG0000267	MFC_MF18_genes	ABKJ22_RS00410	DR082_RS00435
OG0000267	MFC_MF22_genes	ABKJ22_RS00410	DR094_RS00715
OG0000267	MFC_MF29_genes	ABKJ22_RS00410	DR095_RS00740
OG0000267	MFC_MF30_genes	ABKJ22_RS00410	DR084_RS00250
OG0000267	MHP_LH_genes	ABKJ22_RS00410	KUD10_RS00415
OG0000267	MHP_J_genes	ABKJ22_RS00410	MHJ_RS00395
OG0000267	MHP_Ue273_genes	ABKJ22_RS00410	VQY17_RS00420
OG0000267	MHP_131B_genes	ABKJ22_RS00410	NB627_RS00430
OG0000267	MHP_133A_genes	ABKJ22_RS00410	NB626_RS00420
OG0000267	MHP_F72C_genes	ABKJ22_RS00410	EHI52_RS00430
OG0000267	MHP_MHP653_genes	ABKJ22_RS00410	DR096_RS00090
OG0000267	MHP_MHP679_genes	ABKJ22_RS00410	DR086_RS00285
OG0000267	MHP_MHP691_genes	ABKJ22_RS00410	DR087_RS03030
OG0000267	MHP_111A_genes	ABKJ22_RS00410	NB623_RS00405
OG0000267	MHP_112B_genes	ABKJ22_RS00410	NBX26_RS00410
OG0000267	MHP_7422_genes	ABKJ22_RS00410	MHL_RS00420
OG0000267	MHP_7448_genes	ABKJ22_RS00410	MHP7448_RS00415
OG0000267	MHP_116_genes	ABKJ22_RS00410	ABJ972_RS00400
OG0000267	MHP_11_genes	ABKJ22_RS00410	B5C39_RS01250
OG0000267	MHP_153B_genes	ABKJ22_RS00410	NB625_RS00420
OG0000267	MHP_154B_genes	ABKJ22_RS00410	NB624_RS00415
OG0000267	MHP_232_genes	ABKJ22_RS00410	MHP_RS00430
OG0000267	MHP_4284_genes	ABKJ22_RS00410	ABLE99_RS00415
OG0000267	MHP_98_genes	ABKJ22_RS00410	GOM18_RS01525
OG0000267	MHP_MHP699_genes	ABKJ22_RS00410	DR100_RS00430
OG0000267	MHP_NCTC10127_genes	ABKJ22_RS00410	EXC50_RS00435
OG0000268	MHP_MHP709_genes	ABKJ22_RS00415	DR088_RS01095
OG0000268	MHP_MHP696_genes	ABKJ22_RS00415	DR090_RS00530
OG0000268	MHP_TB1_genes	ABKJ22_RS00415	B5M19_RS00355
OG0000268	MHP_168L_genes	ABKJ22_RS00415	MHP168L_RS00400
OG0000268	MHP_11_genes	ABKJ22_RS00415	B5C39_RS02480
OG0000268	MHP_232_genes	ABKJ22_RS00415	MHP_RS01570
OG0000268	MHP_NCTC10127_genes	ABKJ22_RS00415	EXC50_RS03665
OG0000268	MHP_131B_genes	ABKJ22_RS00415	NB627_RS00530
OG0000268	MHP_133A_genes	ABKJ22_RS00415	NB626_RS00520
OG0000268	MHP_153B_genes	ABKJ22_RS00415	NB625_RS00425
OG0000268	MHP_154B_genes	ABKJ22_RS00415	NB624_RS00420
OG0000268	MHP_ES2L_genes	ABKJ22_RS00415	HZK19_RS00405
OG0000268	MHP_F72C_genes	ABKJ22_RS00415	EHI52_RS00435
OG0000268	MHP_MHP679_genes	ABKJ22_RS00415	DR086_RS00290
OG0000268	MHP_Ue273_genes	ABKJ22_RS00415	VQY17_RS00425
OG0000268	MHP_MHP653_genes	ABKJ22_RS00415	DR096_RS00085
OG0000268	MHP_MHP691_genes	ABKJ22_RS00415	DR087_RS03035
OG0000268	MHP_MHP699_genes	ABKJ22_RS00415	DR100_RS00425
OG0000268	MHP_112B_genes	ABKJ22_RS00415	NBX26_RS00415
OG0000268	MHP_7422_genes	ABKJ22_RS00415	MHL_RS00425
OG0000268	MHP_7448_genes	ABKJ22_RS00415	MHP7448_RS00420
OG0000268	MHP_UFV01_genes	ABKJ22_RS00415	FEF30_RS00735
OG0000268	MHP_UFV02_genes	ABKJ22_RS00415	FEF31_RS00085
OG0000268	MHP_111A_genes	ABKJ22_RS00415	NB623_RS00410
OG0000268	MHP_116_genes	ABKJ22_RS00415	ABJ972_RS00405
OG0000268	MHP_98_genes	ABKJ22_RS00415	GOM18_RS01530
OG0000268	MHP_MHP682_genes	ABKJ22_RS00415	DR097_RS00010
OG0000268	MFC_ATCC27716_genes	ABKJ22_RS00415	MFC_RS02645
OG0000268	MFC_Ms42_genes	ABKJ22_RS00415	MYF_RS00385
OG0000268	MFC_MF11_genes	ABKJ22_RS00415	DR093_RS00440
OG0000268	MFC_MF18_genes	ABKJ22_RS00415	DR082_RS00440
OG0000268	MFC_MF29_genes	ABKJ22_RS00415	DR095_RS00735
OG0000268	MFC_MF22_genes	ABKJ22_RS00415	DR094_RS00710
OG0000268	MFC_MF30_genes	ABKJ22_RS00415	DR084_RS00255
OG0000268	MFC_MF33_genes	ABKJ22_RS00415	DR085_RS00255
OG0000268	MHP_168_genes	ABKJ22_RS00415	MHP168_RS00395
OG0000268	MHP_4284_genes	ABKJ22_RS00415	ABLE99_RS00420
OG0000268	MHP_ES2_genes	ABKJ22_RS00415	E5E95_RS00420
OG0000268	MHP_J_genes	ABKJ22_RS00415	MHJ_RS00400
OG0000268	MHP_KM014_genes	ABKJ22_RS00415	CIB43_RS01305
OG0000268	MHP_LH_genes	ABKJ22_RS00415	KUD10_RS00420
OG0000268	MHP_MHP650_genes	ABKJ22_RS00415	DR083_RS00300
OG0000268	MHP_MHP694_genes	ABKJ22_RS00415	DR099_RS02975
OG0000269	MHP_MHP709_genes	ABKJ22_RS00440	DR088_RS01080
OG0000269	MHP_MHP696_genes	ABKJ22_RS00440	DR090_RS00515
OG0000269	MHP_MHP699_genes	ABKJ22_RS00440	DR100_RS00410
OG0000269	MHP_98_genes	ABKJ22_RS00440	GOM18_RS01545
OG0000269	MHP_LH_genes	ABKJ22_RS00440	KUD10_RS00435
OG0000269	MHP_MHP691_genes	ABKJ22_RS00440	DR087_RS03050
OG0000269	MHP_Ue273_genes	ABKJ22_RS00440	VQY17_RS00440
OG0000269	MFC_ATCC27716_genes	ABKJ22_RS00440	MFC_RS02660
OG0000269	MFC_MF29_genes	ABKJ22_RS00440	DR095_RS00720
OG0000269	MFC_MF33_genes	ABKJ22_RS00440	DR085_RS00270
OG0000269	MFC_Ms42_genes	ABKJ22_RS00440	MYF_RS00400
OG0000269	MFC_MF11_genes	ABKJ22_RS00440	DR093_RS00455
OG0000269	MFC_MF18_genes	ABKJ22_RS00440	DR082_RS00455
OG0000269	MFC_MF22_genes	ABKJ22_RS00440	DR094_RS00695
OG0000269	MFC_MF30_genes	ABKJ22_RS00440	DR084_RS00270
OG0000269	MHP_4284_genes	ABKJ22_RS00440	ABLE99_RS00435
OG0000269	MHP_168L_genes	ABKJ22_RS00440	MHP168L_RS00415
OG0000269	MHP_168_genes	ABKJ22_RS00440	MHP168_RS00410
OG0000269	MHP_ES2_genes	ABKJ22_RS00440	E5E95_RS00435
OG0000269	MHP_TB1_genes	ABKJ22_RS00440	B5M19_RS03680
OG0000269	MHP_MHP694_genes	ABKJ22_RS00440	DR099_RS02990
OG0000269	MHP_111A_genes	ABKJ22_RS00440	NB623_RS00425
OG0000269	MHP_112B_genes	ABKJ22_RS00440	NBX26_RS00430
OG0000269	MHP_116_genes	ABKJ22_RS00440	ABJ972_RS00420
OG0000269	MHP_11_genes	ABKJ22_RS00440	B5C39_RS02465
OG0000269	MHP_131B_genes	ABKJ22_RS00440	NB627_RS00545
OG0000269	MHP_133A_genes	ABKJ22_RS00440	NB626_RS00535
OG0000269	MHP_153B_genes	ABKJ22_RS00440	NB625_RS00440
OG0000269	MHP_154B_genes	ABKJ22_RS00440	NB624_RS00435
OG0000269	MHP_232_genes	ABKJ22_RS00440	MHP_RS01555
OG0000269	MHP_7422_genes	ABKJ22_RS00440	MHL_RS00440
OG0000269	MHP_7448_genes	ABKJ22_RS00440	MHP7448_RS00435
OG0000269	MHP_ES2L_genes	ABKJ22_RS00440	HZK19_RS00420
OG0000269	MHP_F72C_genes	ABKJ22_RS00440	EHI52_RS00450
OG0000269	MHP_J_genes	ABKJ22_RS00440	MHJ_RS00415
OG0000269	MHP_KM014_genes	ABKJ22_RS00440	CIB43_RS01320
OG0000269	MHP_MHP650_genes	ABKJ22_RS00440	DR083_RS03225
OG0000269	MHP_MHP653_genes	ABKJ22_RS00440	DR096_RS00070
OG0000269	MHP_MHP679_genes	ABKJ22_RS00440	DR086_RS00305
OG0000269	MHP_MHP682_genes	ABKJ22_RS00440	DR097_RS03285
OG0000269	MHP_NCTC10127_genes	ABKJ22_RS00440	EXC50_RS03650
OG0000269	MHP_UFV01_genes	ABKJ22_RS00440	FEF30_RS00750
OG0000269	MHP_UFV02_genes	ABKJ22_RS00440	FEF31_RS00100
OG0000270	MHP_MHP709_genes	ABKJ22_RS03375	DR088_RS04455
OG0000270	MHP_MHP696_genes	ABKJ22_RS03375	DR090_RS04395
OG0000270	MHP_Ue273_genes	ABKJ22_RS03375	VQY17_RS03495
OG0000270	MHP_MHP679_genes	ABKJ22_RS03375	DR086_RS04945
OG0000270	MHP_MHP682_genes	ABKJ22_RS03375	DR097_RS04530
OG0000270	MHP_131B_genes	ABKJ22_RS03375	NB627_RS03700
OG0000270	MHP_133A_genes	ABKJ22_RS03375	NB626_RS03700
OG0000270	MHP_7422_genes	ABKJ22_RS03375	MHL_RS03490
OG0000270	MHP_MHP691_genes	ABKJ22_RS03375	DR087_RS04505
OG0000270	MHP_MHP694_genes	ABKJ22_RS03375	DR099_RS04575
OG0000270	MHP_MHP699_genes	ABKJ22_RS03375	DR100_RS04660
OG0000270	MHP_7448_genes	ABKJ22_RS03375	MHP7448_RS03525
OG0000270	MHP_MHP653_genes	ABKJ22_RS03375	DR096_RS04570
OG0000270	MHP_153B_genes	ABKJ22_RS03375	NB625_RS03640
OG0000270	MHP_154B_genes	ABKJ22_RS03375	NB624_RS03635
OG0000270	MHP_F72C_genes	ABKJ22_RS03375	EHI52_RS03490
OG0000270	MHP_111A_genes	ABKJ22_RS03375	NB623_RS03685
OG0000270	MHP_112B_genes	ABKJ22_RS03375	NBX26_RS03690
OG0000270	MHP_11_genes	ABKJ22_RS03375	B5C39_RS00680
OG0000270	MHP_232_genes	ABKJ22_RS03375	MHP_RS03410
OG0000270	MHP_ES2_genes	ABKJ22_RS03375	E5E95_RS03710
OG0000270	MHP_NCTC10127_genes	ABKJ22_RS03375	EXC50_RS02335
OG0000270	MHP_LH_genes	ABKJ22_RS03375	KUD10_RS03560
OG0000270	MHP_KM014_genes	ABKJ22_RS03375	CIB43_RS00575
OG0000270	MHP_UFV01_genes	ABKJ22_RS03375	FEF30_RS04155
OG0000270	MHP_UFV02_genes	ABKJ22_RS03375	FEF31_RS04635
OG0000270	MFC_MF30_genes	ABKJ22_RS03375	DR084_RS03610
OG0000270	MFC_MF29_genes	ABKJ22_RS03375	DR095_RS03930
OG0000270	MFC_MF18_genes	ABKJ22_RS03375	DR082_RS03820
OG0000270	MFC_ATCC27716_genes	ABKJ22_RS03375	MFC_RS02720
OG0000270	MFC_Ms42_genes	ABKJ22_RS03375	MYF_RS02955
OG0000270	MFC_MF11_genes	ABKJ22_RS03375	DR093_RS03855
OG0000270	MFC_MF22_genes	ABKJ22_RS03375	DR094_RS03620
OG0000270	MFC_MF33_genes	ABKJ22_RS03375	DR085_RS03815
OG0000270	MHP_ES2L_genes	ABKJ22_RS03375	HZK19_RS03540
OG0000270	MHP_J_genes	ABKJ22_RS03375	MHJ_RS03460
OG0000270	MHP_116_genes	ABKJ22_RS03375	ABJ972_RS03395
OG0000270	MHP_98_genes	ABKJ22_RS03375	GOM18_RS04280
OG0000270	MHP_MHP650_genes	ABKJ22_RS03375	DR083_RS04615
OG0000270	MHP_168L_genes	ABKJ22_RS03375	MHP168L_RS03475
OG0000270	MHP_168_genes	ABKJ22_RS03375	MHP168_RS03460
OG0000270	MHP_TB1_genes	ABKJ22_RS03375	B5M19_RS00415
OG0000270	MHP_4284_genes	ABKJ22_RS03375	ABLE99_RS03355
OG0000271	MHP_MHP709_genes	ABKJ22_RS03370	DR088_RS02070
OG0000271	MHP_MHP696_genes	ABKJ22_RS03370	DR090_RS01125
OG0000271	MHP_Ue273_genes	ABKJ22_RS03370	VQY17_RS03490
OG0000271	MHP_116_genes	ABKJ22_RS03370	ABJ972_RS03390
OG0000271	MHP_11_genes	ABKJ22_RS03370	B5C39_RS00675
OG0000271	MHP_232_genes	ABKJ22_RS03370	MHP_RS03405
OG0000271	MHP_NCTC10127_genes	ABKJ22_RS03370	EXC50_RS02330
OG0000271	MHP_ES2_genes	ABKJ22_RS03370	E5E95_RS03705
OG0000271	MHP_UFV01_genes	ABKJ22_RS03370	FEF30_RS00205
OG0000271	MHP_UFV02_genes	ABKJ22_RS03370	FEF31_RS03160
OG0000271	MHP_MHP679_genes	ABKJ22_RS03370	DR086_RS02410
OG0000271	MHP_MHP653_genes	ABKJ22_RS03370	DR096_RS01000
OG0000271	MHP_153B_genes	ABKJ22_RS03370	NB625_RS03635
OG0000271	MHP_154B_genes	ABKJ22_RS03370	NB624_RS03630
OG0000271	MHP_LH_genes	ABKJ22_RS03370	KUD10_RS03555
OG0000271	MHP_MHP650_genes	ABKJ22_RS03370	DR083_RS00515
OG0000271	MHP_98_genes	ABKJ22_RS03370	GOM18_RS00450
OG0000271	MHP_J_genes	ABKJ22_RS03370	MHJ_RS03455
OG0000271	MFC_ATCC27716_genes	ABKJ22_RS03370	MFC_RS02725
OG0000271	MFC_MF11_genes	ABKJ22_RS03370	DR093_RS01280
OG0000271	MFC_MF18_genes	ABKJ22_RS03370	DR082_RS02340
OG0000271	MFC_MF22_genes	ABKJ22_RS03370	DR094_RS01250
OG0000271	MFC_MF29_genes	ABKJ22_RS03370	DR095_RS02520
OG0000271	MFC_MF30_genes	ABKJ22_RS03370	DR084_RS02445
OG0000271	MFC_MF33_genes	ABKJ22_RS03370	DR085_RS02505
OG0000271	MFC_Ms42_genes	ABKJ22_RS03370	MYF_RS02950
OG0000271	MHP_112B_genes	ABKJ22_RS03370	NBX26_RS03685
OG0000271	MHP_111A_genes	ABKJ22_RS03370	NB623_RS03675
OG0000271	MHP_KM014_genes	ABKJ22_RS03370	CIB43_RS00570
OG0000271	MHP_MHP699_genes	ABKJ22_RS03370	DR100_RS01315
OG0000271	MHP_7422_genes	ABKJ22_RS03370	MHL_RS03485
OG0000271	MHP_7448_genes	ABKJ22_RS03370	MHP7448_RS03520
OG0000271	MHP_F72C_genes	ABKJ22_RS03370	EHI52_RS03485
OG0000271	MHP_MHP682_genes	ABKJ22_RS03370	DR097_RS00590
OG0000271	MHP_MHP691_genes	ABKJ22_RS03370	DR087_RS00715
OG0000271	MHP_MHP694_genes	ABKJ22_RS03370	DR099_RS03245
OG0000271	MHP_168L_genes	ABKJ22_RS03370	MHP168L_RS03470
OG0000271	MHP_168_genes	ABKJ22_RS03370	MHP168_RS03455
OG0000271	MHP_TB1_genes	ABKJ22_RS03370	B5M19_RS00420
OG0000271	MHP_ES2L_genes	ABKJ22_RS03370	HZK19_RS03535
OG0000271	MHP_131B_genes	ABKJ22_RS03370	NB627_RS03690
OG0000271	MHP_133A_genes	ABKJ22_RS03370	NB626_RS03695
OG0000271	MHP_4284_genes	ABKJ22_RS03370	ABLE99_RS03350
OG0000272	MHP_MHP709_genes	ABKJ22_RS03365	DR088_RS02065
OG0000272	MHP_MHP696_genes	ABKJ22_RS03365	DR090_RS01120
OG0000272	MHP_F72C_genes	ABKJ22_RS03365	EHI52_RS03480
OG0000272	MHP_MHP653_genes	ABKJ22_RS03365	DR096_RS00995
OG0000272	MHP_MHP679_genes	ABKJ22_RS03365	DR086_RS02405
OG0000272	MHP_Ue273_genes	ABKJ22_RS03365	VQY17_RS03485
OG0000272	MHP_116_genes	ABKJ22_RS03365	ABJ972_RS03385
OG0000272	MHP_111A_genes	ABKJ22_RS03365	NB623_RS03670
OG0000272	MHP_112B_genes	ABKJ22_RS03365	NBX26_RS03680
OG0000272	MHP_153B_genes	ABKJ22_RS03365	NB625_RS03630
OG0000272	MHP_154B_genes	ABKJ22_RS03365	NB624_RS03625
OG0000272	MFC_ATCC27716_genes	ABKJ22_RS03365	MFC_RS02730
OG0000272	MFC_MF11_genes	ABKJ22_RS03365	DR093_RS01285
OG0000272	MFC_MF18_genes	ABKJ22_RS03365	DR082_RS02335
OG0000272	MFC_MF22_genes	ABKJ22_RS03365	DR094_RS01255
OG0000272	MFC_MF29_genes	ABKJ22_RS03365	DR095_RS02525
OG0000272	MFC_MF30_genes	ABKJ22_RS03365	DR084_RS02440
OG0000272	MFC_MF33_genes	ABKJ22_RS03365	DR085_RS02510
OG0000272	MFC_Ms42_genes	ABKJ22_RS03365	MYF_RS02945
OG0000272	MHP_UFV01_genes	ABKJ22_RS03365	FEF30_RS00200
OG0000272	MHP_UFV02_genes	ABKJ22_RS03365	FEF31_RS03155
OG0000272	MHP_11_genes	ABKJ22_RS03365	B5C39_RS00670
OG0000272	MHP_232_genes	ABKJ22_RS03365	MHP_RS03400
OG0000272	MHP_ES2_genes	ABKJ22_RS03365	E5E95_RS03700
OG0000272	MHP_NCTC10127_genes	ABKJ22_RS03365	EXC50_RS02325
OG0000272	MHP_131B_genes	ABKJ22_RS03365	NB627_RS03685
OG0000272	MHP_133A_genes	ABKJ22_RS03365	NB626_RS03690
OG0000272	MHP_168L_genes	ABKJ22_RS03365	MHP168L_RS03465
OG0000272	MHP_168_genes	ABKJ22_RS03365	MHP168_RS03450
OG0000272	MHP_4284_genes	ABKJ22_RS03365	ABLE99_RS03345
OG0000272	MHP_7422_genes	ABKJ22_RS03365	MHL_RS03480
OG0000272	MHP_7448_genes	ABKJ22_RS03365	MHP7448_RS03515
OG0000272	MHP_98_genes	ABKJ22_RS03365	GOM18_RS00445
OG0000272	MHP_ES2L_genes	ABKJ22_RS03365	HZK19_RS03530
OG0000272	MHP_J_genes	ABKJ22_RS03365	MHJ_RS03450
OG0000272	MHP_KM014_genes	ABKJ22_RS03365	CIB43_RS00565
OG0000272	MHP_LH_genes	ABKJ22_RS03365	KUD10_RS03550
OG0000272	MHP_MHP650_genes	ABKJ22_RS03365	DR083_RS00510
OG0000272	MHP_MHP682_genes	ABKJ22_RS03365	DR097_RS00595
OG0000272	MHP_MHP691_genes	ABKJ22_RS03365	DR087_RS00710
OG0000272	MHP_MHP694_genes	ABKJ22_RS03365	DR099_RS03250
