Orthogroup	Species	MHP_131B_proteins	Orthologs
OG0000233	MHP_UFV01_proteins	WP_233688672.1	WP_011290071.1
OG0000233	MHP_UFV02_proteins	WP_233688672.1	WP_011290071.1
OG0000233	MHP_Ue273_proteins	WP_233688672.1	WP_011290071.1
OG0000233	MHP_ES2L_proteins	WP_233688672.1	WP_179221050.1
OG0000233	MHP_J_proteins	WP_233688672.1	WP_011283981.1
OG0000233	MHP_7422_proteins	WP_233688672.1	WP_020835604.1
OG0000233	MHP_1257_proteins	WP_233688672.1	WP_348572008.1
OG0000233	MHP_MHP699_proteins	WP_233688672.1	WP_160584666.1
OG0000233	MHP_F72C_proteins	WP_233688672.1	WP_146379528.1
OG0000233	MHP_MHP653_proteins	WP_233688672.1	WP_146379528.1
OG0000233	MHP_11_proteins	WP_233688672.1	WP_011206018.1
OG0000233	MHP_232_proteins	WP_233688672.1	WP_011206018.1
OG0000233	MHP_NCTC10127_proteins	WP_233688672.1	WP_011206018.1
OG0000233	MFC_MF29_proteins	WP_233688672.1	WP_160581330.1
OG0000233	MFC_MF33_proteins	WP_233688672.1	WP_160581330.1
OG0000233	MFC_ATCC27716_proteins	WP_233688672.1	WP_002557842.1
OG0000233	MFC_MF11_proteins	WP_233688672.1	WP_002557842.1
OG0000233	MFC_MF18_proteins	WP_233688672.1	WP_002557842.1
OG0000233	MFC_MF22_proteins	WP_233688672.1	WP_002557842.1
OG0000233	MFC_Ms42_proteins	WP_233688672.1	WP_002557842.1
OG0000233	MFC_MF30_proteins	WP_233688672.1	WP_160605487.1
OG0000233	MHP_98_proteins	WP_233688672.1	WP_179696062.1
OG0000233	MHP_116_proteins	WP_233688672.1	WP_233688672.1
OG0000233	MHP_133A_proteins	WP_233688672.1	WP_233688672.1
OG0000233	MHP_LH_proteins	WP_233688672.1	WP_233688672.1
OG0000234	MHP_MHP709_proteins	WP_404924425.1	WP_160587977.1
OG0000234	MHP_MHP696_proteins	WP_404924425.1	WP_160587977.1
OG0000234	MHP_MHP653_proteins	WP_404924425.1	WP_160615752.1
OG0000234	MHP_MHP682_proteins	WP_404924425.1	WP_160585568.1
OG0000234	MHP_MHP679_proteins	WP_404924425.1	WP_160590255.1
OG0000234	MHP_MHP699_proteins	WP_404924425.1	WP_160584676.1
OG0000234	MHP_ES2_proteins	WP_404924425.1	WP_135618635.1
OG0000234	MHP_11_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_232_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_ES2L_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_KM014_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_LH_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_MHP650_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_NCTC10127_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_UFV01_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_UFV02_proteins	WP_404924425.1	WP_044284822.1
OG0000234	MHP_168L_proteins	WP_404924425.1	WP_014579664.1
OG0000234	MHP_168_proteins	WP_404924425.1	WP_014579664.1
OG0000234	MHP_TB1_proteins	WP_404924425.1	WP_252862166.1
OG0000234	MFC_MF29_proteins	WP_404924425.1	WP_318026671.1
OG0000234	MFC_MF18_proteins	WP_404924425.1	WP_318026338.1
OG0000234	MFC_MF22_proteins	WP_404924425.1	WP_318026338.1
OG0000234	MFC_ATCC27716_proteins	WP_404924425.1	WP_002557848.1
OG0000234	MFC_MF11_proteins	WP_404924425.1	WP_002557848.1
OG0000234	MFC_MF30_proteins	WP_404924425.1	WP_002557848.1
OG0000234	MFC_Ms42_proteins	WP_404924425.1	WP_002557848.1
OG0000234	MFC_MF33_proteins	WP_404924425.1	WP_160609320.1
OG0000234	MHP_153B_proteins	WP_404924425.1	WP_404924109.1
OG0000234	MHP_154B_proteins	WP_404924425.1	WP_404924109.1
OG0000234	MHP_7448_proteins	WP_404924425.1	WP_011290076.1
OG0000234	MHP_4284_proteins	WP_404924425.1	WP_041361598.1
OG0000234	MHP_7422_proteins	WP_404924425.1	WP_041361598.1
OG0000234	MHP_J_proteins	WP_404924425.1	WP_041361598.1
OG0000234	MHP_1257_proteins	WP_404924425.1	WP_348572012.1
OG0000234	MHP_116_proteins	WP_404924425.1	WP_348602756.1
OG0000234	MHP_111A_proteins	WP_404924425.1	WP_404912276.1
OG0000234	MHP_112B_proteins	WP_404924425.1	WP_404912276.1
OG0000234	MHP_MHP691_proteins	WP_404924425.1	WP_160607928.1
OG0000234	MHP_98_proteins	WP_404924425.1	WP_146379533.1
OG0000234	MHP_F72C_proteins	WP_404924425.1	WP_146379533.1
OG0000234	MHP_MHP694_proteins	WP_404924425.1	WP_146379533.1
OG0000234	MHP_Ue273_proteins	WP_404924425.1	WP_347952402.1
OG0000234	MHP_133A_proteins	WP_404924425.1	WP_404924425.1
OG0000235	MHP_MHP709_proteins	WP_011290078.1	WP_160587980.1
OG0000235	MHP_ES2L_proteins	WP_011290078.1	WP_160587980.1
OG0000235	MHP_MHP696_proteins	WP_011290078.1	WP_160587980.1
OG0000235	MHP_MHP653_proteins	WP_011290078.1	WP_160615754.1
OG0000235	MHP_LH_proteins	WP_011290078.1	WP_233688676.1
OG0000235	MHP_153B_proteins	WP_011290078.1	WP_404924111.1
OG0000235	MHP_154B_proteins	WP_011290078.1	WP_404924111.1
OG0000235	MHP_4284_proteins	WP_011290078.1	WP_020835611.1
OG0000235	MHP_7422_proteins	WP_011290078.1	WP_020835611.1
OG0000235	MHP_MHP650_proteins	WP_011290078.1	WP_020835611.1
OG0000235	MHP_MHP694_proteins	WP_011290078.1	WP_020835611.1
OG0000235	MHP_116_proteins	WP_011290078.1	WP_348602758.1
OG0000235	MHP_MHP699_proteins	WP_011290078.1	WP_160584680.1
OG0000235	MHP_J_proteins	WP_011290078.1	WP_011283988.1
OG0000235	MHP_11_proteins	WP_011290078.1	WP_011206009.1
OG0000235	MHP_232_proteins	WP_011290078.1	WP_011206009.1
OG0000235	MHP_NCTC10127_proteins	WP_011290078.1	WP_011206009.1
OG0000235	MHP_MHP691_proteins	WP_011290078.1	WP_160607926.1
OG0000235	MHP_UFV01_proteins	WP_011290078.1	WP_243216014.1
OG0000235	MHP_UFV02_proteins	WP_011290078.1	WP_243216014.1
OG0000235	MHP_Ue273_proteins	WP_011290078.1	WP_243216014.1
OG0000235	MHP_F72C_proteins	WP_011290078.1	WP_146379535.1
OG0000235	MHP_111A_proteins	WP_011290078.1	WP_094521605.1
OG0000235	MHP_112B_proteins	WP_011290078.1	WP_094521605.1
OG0000235	MHP_KM014_proteins	WP_011290078.1	WP_094521605.1
OG0000235	MHP_1257_proteins	WP_011290078.1	WP_348572016.1
OG0000235	MFC_ATCC27716_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_MF11_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_MF18_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_MF22_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_MF29_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_MF30_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_MF33_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MFC_Ms42_proteins	WP_011290078.1	WP_002557850.1
OG0000235	MHP_ES2_proteins	WP_011290078.1	WP_135618637.1
OG0000235	MHP_168L_proteins	WP_011290078.1	WP_014579665.1
OG0000235	MHP_168_proteins	WP_011290078.1	WP_014579665.1
OG0000235	MHP_TB1_proteins	WP_011290078.1	WP_014579665.1
OG0000235	MHP_MHP682_proteins	WP_011290078.1	WP_160585567.1
OG0000235	MHP_133A_proteins	WP_011290078.1	WP_011290078.1
OG0000235	MHP_7448_proteins	WP_011290078.1	WP_011290078.1
OG0000235	MHP_98_proteins	WP_011290078.1	WP_011290078.1
OG0000235	MHP_MHP679_proteins	WP_011290078.1	WP_011290078.1
OG0000236	MHP_MHP709_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_111A_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_112B_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_116_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_1257_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_133A_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_7448_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_98_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_ES2L_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_J_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_KM014_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_LH_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_MHP653_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_MHP679_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_MHP682_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_MHP691_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_MHP696_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_MHP699_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_UFV01_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_UFV02_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MHP_Ue273_proteins	WP_011283989.1	WP_011283989.1
OG0000236	MFC_ATCC27716_proteins	WP_011283989.1	WP_002557851.1
OG0000236	MFC_Ms42_proteins	WP_011283989.1	WP_002557851.1
OG0000236	MFC_MF11_proteins	WP_011283989.1	WP_160581215.1
OG0000236	MFC_MF18_proteins	WP_011283989.1	WP_160581215.1
OG0000236	MFC_MF22_proteins	WP_011283989.1	WP_160581215.1
OG0000236	MFC_MF29_proteins	WP_011283989.1	WP_160581215.1
OG0000236	MFC_MF30_proteins	WP_011283989.1	WP_160581215.1
OG0000236	MFC_MF33_proteins	WP_011283989.1	WP_160581215.1
OG0000236	MHP_MHP650_proteins	WP_011283989.1	WP_160600997.1
OG0000236	MHP_153B_proteins	WP_011283989.1	WP_404924112.1
OG0000236	MHP_154B_proteins	WP_011283989.1	WP_404924112.1
OG0000236	MHP_ES2_proteins	WP_011283989.1	WP_135618639.1
OG0000236	MHP_11_proteins	WP_011283989.1	WP_011206008.1
OG0000236	MHP_232_proteins	WP_011283989.1	WP_011206008.1
OG0000236	MHP_NCTC10127_proteins	WP_011283989.1	WP_011206008.1
OG0000236	MHP_4284_proteins	WP_011283989.1	WP_020835612.1
OG0000236	MHP_7422_proteins	WP_011283989.1	WP_020835612.1
OG0000236	MHP_MHP694_proteins	WP_011283989.1	WP_020835612.1
OG0000236	MHP_F72C_proteins	WP_011283989.1	WP_146379536.1
OG0000236	MHP_168L_proteins	WP_011283989.1	WP_016340197.1
OG0000236	MHP_168_proteins	WP_011283989.1	WP_014579666.1
OG0000236	MHP_TB1_proteins	WP_011283989.1	WP_014579666.1
OG0000237	MHP_MHP709_proteins	WP_404924426.1	WP_160587982.1
OG0000237	MHP_MHP696_proteins	WP_404924426.1	WP_160587982.1
OG0000237	MHP_Ue273_proteins	WP_404924426.1	WP_347952403.1
OG0000237	MHP_4284_proteins	WP_404924426.1	WP_406823239.1
OG0000237	MHP_98_proteins	WP_404924426.1	WP_179221055.1
OG0000237	MHP_ES2L_proteins	WP_404924426.1	WP_179221055.1
OG0000237	MHP_UFV01_proteins	WP_404924426.1	WP_243216016.1
OG0000237	MHP_UFV02_proteins	WP_404924426.1	WP_243216016.1
OG0000237	MHP_MHP653_proteins	WP_404924426.1	WP_160615756.1
OG0000237	MHP_MHP691_proteins	WP_404924426.1	WP_160607924.1
OG0000237	MHP_ES2_proteins	WP_404924426.1	WP_135618641.1
OG0000237	MHP_J_proteins	WP_404924426.1	WP_044284603.1
OG0000237	MHP_111A_proteins	WP_404924426.1	WP_404912280.1
OG0000237	MHP_112B_proteins	WP_404924426.1	WP_404912280.1
OG0000237	MHP_LH_proteins	WP_404924426.1	WP_233688687.1
OG0000237	MHP_7422_proteins	WP_404924426.1	WP_020835613.1
OG0000237	MHP_7448_proteins	WP_404924426.1	WP_044272366.1
OG0000237	MHP_MHP682_proteins	WP_404924426.1	WP_160585566.1
OG0000237	MHP_MHP694_proteins	WP_404924426.1	WP_160606765.1
OG0000237	MHP_MHP679_proteins	WP_404924426.1	WP_160590257.1
OG0000237	MHP_MHP699_proteins	WP_404924426.1	WP_160584682.1
OG0000237	MFC_MF11_proteins	WP_404924426.1	WP_160593437.1
OG0000237	MFC_MF18_proteins	WP_404924426.1	WP_160593437.1
OG0000237	MFC_MF33_proteins	WP_404924426.1	WP_160593437.1
OG0000237	MFC_ATCC27716_proteins	WP_404924426.1	WP_002557855.1
OG0000237	MFC_MF29_proteins	WP_404924426.1	WP_002557855.1
OG0000237	MFC_Ms42_proteins	WP_404924426.1	WP_002557855.1
OG0000237	MFC_MF22_proteins	WP_404924426.1	WP_160583882.1
OG0000237	MFC_MF30_proteins	WP_404924426.1	WP_160583882.1
OG0000237	MHP_153B_proteins	WP_404924426.1	WP_404924113.1
OG0000237	MHP_154B_proteins	WP_404924426.1	WP_404924113.1
OG0000237	MHP_F72C_proteins	WP_404924426.1	WP_146379537.1
OG0000237	MHP_116_proteins	WP_404924426.1	WP_348572018.1
OG0000237	MHP_1257_proteins	WP_404924426.1	WP_348572018.1
OG0000237	MHP_KM014_proteins	WP_404924426.1	WP_094521606.1
OG0000237	MHP_11_proteins	WP_404924426.1	WP_011206007.1
OG0000237	MHP_232_proteins	WP_404924426.1	WP_011206007.1
OG0000237	MHP_NCTC10127_proteins	WP_404924426.1	WP_011206007.1
OG0000237	MHP_168L_proteins	WP_404924426.1	WP_014579667.1
OG0000237	MHP_168_proteins	WP_404924426.1	WP_014579667.1
OG0000237	MHP_TB1_proteins	WP_404924426.1	WP_014579667.1
OG0000237	MHP_MHP650_proteins	WP_404924426.1	WP_160600995.1
OG0000237	MHP_133A_proteins	WP_404924426.1	WP_404924426.1
OG0000238	MHP_MHP709_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_7422_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_7448_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_J_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_MHP679_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_MHP682_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_MHP694_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_MHP696_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_UFV01_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_UFV02_proteins	WP_011206006.1	WP_011283991.1
OG0000238	MHP_LH_proteins	WP_011206006.1	WP_233688688.1
OG0000238	MFC_MF30_proteins	WP_011206006.1	WP_160605501.1
OG0000238	MFC_ATCC27716_proteins	WP_011206006.1	WP_002557856.1
OG0000238	MFC_MF18_proteins	WP_011206006.1	WP_002557856.1
OG0000238	MFC_MF22_proteins	WP_011206006.1	WP_002557856.1
OG0000238	MFC_MF29_proteins	WP_011206006.1	WP_002557856.1
OG0000238	MFC_MF33_proteins	WP_011206006.1	WP_002557856.1
OG0000238	MFC_Ms42_proteins	WP_011206006.1	WP_002557856.1
OG0000238	MFC_MF11_proteins	WP_011206006.1	WP_160603172.1
OG0000238	MHP_4284_proteins	WP_011206006.1	WP_406823240.1
OG0000238	MHP_116_proteins	WP_011206006.1	WP_348572020.1
OG0000238	MHP_1257_proteins	WP_011206006.1	WP_348572020.1
OG0000238	MHP_168_proteins	WP_011206006.1	WP_014579669.1
OG0000238	MHP_MHP650_proteins	WP_011206006.1	WP_160600993.1
OG0000238	MHP_111A_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_112B_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_11_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_133A_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_153B_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_154B_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_168L_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_232_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_98_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_ES2L_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_ES2_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_F72C_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_KM014_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_MHP653_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_MHP691_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_MHP699_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_NCTC10127_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_TB1_proteins	WP_011206006.1	WP_011206006.1
OG0000238	MHP_Ue273_proteins	WP_011206006.1	WP_011206006.1
OG0000239	MHP_MHP709_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_111A_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_112B_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_116_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_1257_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_133A_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_4284_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_7422_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_7448_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_98_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_MHP682_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_MHP691_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_MHP696_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_MHP699_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_UFV01_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_UFV02_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MHP_Ue273_proteins	WP_011290347.1	WP_011290347.1
OG0000239	MFC_ATCC27716_proteins	WP_011290347.1	WP_002557863.1
OG0000239	MFC_MF11_proteins	WP_011290347.1	WP_002557863.1
OG0000239	MFC_MF29_proteins	WP_011290347.1	WP_002557863.1
OG0000239	MFC_MF33_proteins	WP_011290347.1	WP_002557863.1
OG0000239	MFC_Ms42_proteins	WP_011290347.1	WP_002557863.1
OG0000239	MFC_MF18_proteins	WP_011290347.1	WP_160583887.1
OG0000239	MFC_MF22_proteins	WP_011290347.1	WP_160583887.1
OG0000239	MFC_MF30_proteins	WP_011290347.1	WP_160583887.1
OG0000239	MHP_11_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_168L_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_168_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_232_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_ES2L_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_ES2_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_J_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_KM014_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_LH_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_NCTC10127_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_TB1_proteins	WP_011290347.1	WP_011206399.1
OG0000239	MHP_MHP650_proteins	WP_011290347.1	WP_160600796.1
OG0000239	MHP_153B_proteins	WP_011290347.1	WP_404924009.1
OG0000239	MHP_154B_proteins	WP_011290347.1	WP_404924009.1
OG0000239	MHP_F72C_proteins	WP_011290347.1	WP_146379700.1
OG0000239	MHP_MHP653_proteins	WP_011290347.1	WP_146379700.1
OG0000239	MHP_MHP679_proteins	WP_011290347.1	WP_146379700.1
OG0000239	MHP_MHP694_proteins	WP_011290347.1	WP_146379700.1
OG0000240	MHP_MHP709_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_116_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_1257_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_133A_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_153B_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_154B_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_4284_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_7422_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_7448_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_98_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_F72C_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_MHP653_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_MHP679_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_MHP691_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_MHP694_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_MHP696_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_UFV01_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_UFV02_proteins	WP_020835851.1	WP_020835851.1
OG0000240	MHP_MHP682_proteins	WP_020835851.1	WP_160585627.1
OG0000240	MHP_111A_proteins	WP_020835851.1	WP_404911978.1
OG0000240	MHP_112B_proteins	WP_020835851.1	WP_404911978.1
OG0000240	MHP_MHP699_proteins	WP_020835851.1	WP_160585227.1
OG0000240	MHP_Ue273_proteins	WP_020835851.1	WP_160585227.1
OG0000240	MFC_MF11_proteins	WP_020835851.1	WP_160603178.1
OG0000240	MFC_ATCC27716_proteins	WP_020835851.1	WP_002557864.1
OG0000240	MFC_MF29_proteins	WP_020835851.1	WP_002557864.1
OG0000240	MFC_MF30_proteins	WP_020835851.1	WP_002557864.1
OG0000240	MFC_MF33_proteins	WP_020835851.1	WP_002557864.1
OG0000240	MFC_Ms42_proteins	WP_020835851.1	WP_002557864.1
OG0000240	MFC_MF18_proteins	WP_020835851.1	WP_160583889.1
OG0000240	MFC_MF22_proteins	WP_020835851.1	WP_160583889.1
OG0000240	MHP_11_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_168L_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_168_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_232_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_ES2L_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_J_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_KM014_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_LH_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_MHP650_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_NCTC10127_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_TB1_proteins	WP_020835851.1	WP_011206400.1
OG0000240	MHP_ES2_proteins	WP_020835851.1	WP_135619034.1
OG0000241	MHP_MHP709_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_111A_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_112B_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_7448_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_98_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_F72C_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_MHP653_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_MHP679_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_MHP696_proteins	WP_135619036.1	WP_044272588.1
OG0000241	MHP_11_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_168L_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_168_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_232_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_KM014_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_LH_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_MHP650_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_NCTC10127_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MHP_TB1_proteins	WP_135619036.1	WP_011206402.1
OG0000241	MFC_ATCC27716_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_MF11_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_MF18_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_MF22_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_MF29_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_MF30_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_MF33_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MFC_Ms42_proteins	WP_135619036.1	WP_002557866.1
OG0000241	MHP_116_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_1257_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_4284_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_ES2L_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_MHP691_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_MHP694_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_MHP699_proteins	WP_135619036.1	WP_160585231.1
OG0000241	MHP_153B_proteins	WP_135619036.1	WP_044284696.1
OG0000241	MHP_154B_proteins	WP_135619036.1	WP_044284696.1
OG0000241	MHP_J_proteins	WP_135619036.1	WP_044284696.1
OG0000241	MHP_MHP682_proteins	WP_135619036.1	WP_044284696.1
OG0000241	MHP_Ue273_proteins	WP_135619036.1	WP_044284696.1
OG0000241	MHP_7422_proteins	WP_135619036.1	WP_020835853.1
OG0000241	MHP_133A_proteins	WP_135619036.1	WP_135619036.1
OG0000241	MHP_ES2_proteins	WP_135619036.1	WP_135619036.1
OG0000241	MHP_UFV01_proteins	WP_135619036.1	WP_135619036.1
OG0000241	MHP_UFV02_proteins	WP_135619036.1	WP_135619036.1
OG0000242	MHP_MHP709_proteins	WP_020835854.1	WP_160588327.1
OG0000242	MHP_MHP696_proteins	WP_020835854.1	WP_160588327.1
OG0000242	MHP_Ue273_proteins	WP_020835854.1	WP_347952271.1
OG0000242	MHP_MHP699_proteins	WP_020835854.1	WP_160585233.1
OG0000242	MHP_ES2_proteins	WP_020835854.1	WP_135619038.1
OG0000242	MHP_MHP682_proteins	WP_020835854.1	WP_160585629.1
OG0000242	MHP_116_proteins	WP_020835854.1	WP_348602595.1
OG0000242	MHP_1257_proteins	WP_020835854.1	WP_348571822.1
OG0000242	MHP_4284_proteins	WP_020835854.1	WP_348571822.1
OG0000242	MHP_MHP691_proteins	WP_020835854.1	WP_160608088.1
OG0000242	MHP_111A_proteins	WP_020835854.1	WP_404911981.1
OG0000242	MHP_112B_proteins	WP_020835854.1	WP_404911981.1
OG0000242	MHP_98_proteins	WP_020835854.1	WP_146379702.1
OG0000242	MHP_F72C_proteins	WP_020835854.1	WP_146379702.1
